,text,target
1034,"Raghuganga Rural Municipality-8 of Myagdi district in Gandaki province witnessed a forest fire on 31st May 2023. Firefighters and volunteers worked together to contain the blaze, reducing the damage in the area.",1
1035,"Residents of Ward-5 of Ghorahi Submetropolitan City were astonished to witness an outbreak of a huge fire at Ramnagar on May 31, 2023. Fortunately, no casualties were reported. The fire erupted due to electrical short-circuit in Ramnagar located in Dang District of Lumbini Province. Fire fighters quickly acted and brought the fire under control.",1
1036,"An incredibly damaging fire occured at Brindaban Municipality-6, Rautahat in Madhesh province on 2023-05-31. Fortunately, no lives were lost but the flames and smoke caused significant destruction to the area. Investigation into the cause are underway.",1
1037,"A hazardous fire erupted on Thursday, 2023-05-31 in Jatuwa, Ward-14 of Biratnagar Metropolitan City-14 in Morang District of Koshi Province. Fire and Safety personnel are working to contain the flames before it spreads further. No human casualties have been reported yet.",1
1038,"On 2023-05-31, a devastating fire destroyed the Majuwabesi area of Bhojpur Municipality-11 in Koshi District. Residents of the affected area have been struggling to cope with the aftermath of this tragedy. Authorities are investigating the cause of the fire.",1
1039,"Fire breaks out in Khadi of Banfikot Rural Municipality-6, Rukum West on May 31, 2023. As per preliminary report, no casualty is recorded but properties of locals are affected badly. District emergency operations center is trying to locate the reason behind the incident. If necessary, further investigation is to follow.",1
1040,"Fire at Guntekhola, Bhumekasthan Municipality-7. On 31 May 2023, Arghakhachi district's Bhumekasthan Municipality-7 saw a fire hazard at Guntekhola. The fire caused extensive damage, yet no reports of casualties or injuries have been filed yet. Authorities are currently carrying out further investigation of the incident.",1
1041,"A fire broke out at Bhalakot, Ghorahi Submetropolitan City Ward 19 on May 31,2023. Firefighters are on the scene working to control the blaze. Citizens of Dang district in Lumbini Province are cautioned to stay safe.",1
1042,"On Sunday, a fire ripped through Hanspokhari, Ward 7 of Rupa Rural Municipality in Kaski district, Gandaki Province.The local villagers and police were able to contain the fire in the early hours of May 31, 2023. No casualties were reported. Investigations are underway to establish the cause of the fire.",1
1043,"Fire broke out in Pato Bazar, Rupani Rural Municipality-6. The incident occured on May 31, 2023 in the Madhesh province of Saptari district. Fortunately, no casualties were reported and the blaze was put out eventually. Damages to the property are being determined.",1
1044,"Fire broke out at Lekhnath Chowk of Barhadashi Rural Municiplaity-7, Jhapa district, Koshi province today (2023-05-30). The cause of fire is unknown and the incident caused no human casualty. Authorities said that the fire has been put out by crews deployed in the site.",1
1045,"Fire broke out on the evening of 30th May 2023 in Naya Naikap, Ward 14, Chandragiri Municipality, Kathmandu District, Bagmati Province. Firefighters rushed to the spot to douse the fire but reports of casualties and damages are still not known. Investigation is on.",1
1046,"Overnight, on May 30, 2023, a fire broke out at Ward 99, Shuklaphanta National Park of Kanchanpur district in Sudurpashchim province. The fire is said to have caused damages to property and threatened the local community. Emergency services have been quick to respond and are still managing the situation.",1
1047,"A major fire in Tulsipur Submetropolitan City-13 on May 30, 2023 caused extensive damages in Dang district of Lumbini Province. The fire started in Ward 13 of the municipality, leaving behind a trail of destruction. Local officials are still assessing the damage.",1
1048,"Fire broke out at Inaruwa Municipality-8 of Sunsari district at around 3 am on Tuesday, 30th May 2023. Fire Service personnel are carrying out the rescue operations. The cause of the fire is yet to be ascertained.",1
1049,"A fire incident occurred at Thukimba Aangbung Tole, Phaktanglung Rural Municipality-6, Koshi on 30th May 2023. It caused a great loss of personal property for the residence of the ward. Authorities are trying to control the fire and have pledged to provide help to the affected family.",1
1050,"A massive fire broke out on 30th May, 2023 at Redcross Tole, Ward-11 of Dhangadhimai Municipality, Siraha District, Madhesh Province. The cause of the fire was yet to be ascertained. Fire tenders are working hard to contain the fire. No casualty reported.",1
1051,"A fire at Dharche Rural Municipality-5, Gorkha, Gandaki broke out on 2023-05-30. The cause of the fire is yet to be determined. A reliable source has reported that no casualties were incurred but matter is still being investigated. Local authorities are taking necessary steps to recognize and mitigate the hazard.",1
1052,"Fire broke out at Owang in Rolpa Municipality Ward 10 on the evening of 30th May 2023. There were no reports of casualties, but it caused significant property damage. Fire personnel arrived shortly and were able to contain the fire. The cause of the fire is not yet known.",1
1053,"At Madhubankhan Tole of Barah Municipality-11, Sunsari a fire erupted on 2023-05-29. It spread quickly and caused significant property damage.Fortunately no casualties were reported. Provincial, district and municipality leaders have promised support to restore properties and businesses in the affected area.",1
1054,A major fire has engulfed Ward 5 of Ghorahi Submetropolitan City in Dang district of Lumbini Province on 29 May 2023. Houses as well as businesses have suffered major destruction. Local government has taken immediate steps in dealing with this disaster.,1
1055,"Fire incident recently occurred in Sikhrauli, Gaidakot Municipality-13, Nawalparasi East district of Gandaki province on 29th May 2023. Local fire department and police has reached the area to control the situation. It's yet to be ascertained and the reason behind the fire is under investigation.",1
1056,"Fire broke out on the night of 2023-05-29 in Ghichet, Gosaikunda Rural Municipality-4, Rasuwa district, Bagmati. Fire caused extensive property damage and no casualties have been reported yet. Investigations have been initiated to identify the cause and origin of the blaze.",1
1057,"On 2023-05-29, a fire broke out in Bartung, Mathagadhi Rural Municipality-1 in Palpa District of Lumbini Province. The authorities are investigating the cause of the fire and further details are yet to be announced.",1
1058,"2023-05-29

A major fire broke out at Kaseri, Halesi Tuwachung Municipality-11, in Khotang, Koshi Province on 29th May,2023. Fire fighters are currently tackling the blaze and have brought the situation under control. Further details are awaited.",1
1059,"Fire broke out at Chisapani Rajabas in Ghorahi Submetropolitan City-5 of Dang district, Lumbini province, on 29 May 2023. The cause of the fire is yet to be identified.",1
1060,"On 29th of May 2023, a fire broke out at Dharhari Tole of Brindaban Municipality-6 in the Rautahat district of Madhesh province. The fire caused severe damage as authorities took more than 4 hours to contain it. People living near the fire were unharmed and an investigation is underway to determine the cause.",1
1061,"Fire broke out in Gopalpur, Chhireshwornath Municipality-10, Dhanusa district, Madhesh province on 29th May 2023. Firefighters have been dispatched to put out the blaze. There are no details yet on damage, casualties or causes.",1
1062,"Yesterday, a fire was reported in Gauriganga Municipality-9 in Kailali district, Sudurpashchim province. Fire fighters responded to the incident which occurred on May 29, 2023. Causes of the fire are still under investigation.",1
1063,"A massive landslide occurred on 29th May 2023 in Panebaj in the rural municipality of Apihimal-6, Darchula, Sudurpashchim. Hundreds of families are left displaced and many structures damaged due to the landslide. Emergency services are providing relief and assistance to those affected.",1
1064,"On 29th of May, 2023, a hazardous fire broke out at Milanchowk, Ward no. 14, of Tillotama municipality in Rupandehi district of Lumbini province. Authorities are working together to contain the disaster with utmost urgency.",1
1065,"On May 29, 2023, a fire broke out at Jinuwa in Buddhabhumi Municipality-8, Kapilbastu district, Lumbini Province. Fortunately, no casualties have been reported. Local authorities are investigating the cause of the blaze.",1
1066,"Fire broke out in ward number 3 of Haripur Municipality, Sarlahi on 28th May 2023. According to reports, the fire engulfed many of its nearby areas and caused destruction to the property in Khutauna. Assistance was provided by nearby districts to control the hazards of the fire.",1
1067,"On 28 May 2023, a fire broke out in Okil Tole of Dhanusadham Municipality-3, Dhanusa, Madhesh. Emergency services were mobilized to contain the blaze. No casualties have been reported.",1
1068,"A fire erupted at Jamuna Gaau in Rapti Sonari Rural Municipality-2, Banke, Lumbini on May 28th, 2023. The cause of fire is currently unknown. The fire was reported to have caused extensive damages to the property, however, there have been no reports of any casualties. The investigation into the incident is currently ongoing.",1
1069,"On 28th May 2023, a fire broke out in Purbadohani, Buddhabhumi Municipality-8, Kapilbastu District, Lumbini Province. The cause of the fire is still unknown. Local authorities are working to control the situation.",1
1070,"A devastating fire broke out at Greenland Chowk, Kageshwori Manahora Municipality-9, Kathmandu in Bagmati on May 28th 2023. Firefighters worked hard to contain the fire that caused extensive damage to the area. Fortunately, no casualties were reported.",1
1071,"On 2023-05-28 a fire broke out in Bhanjyang of Ward-11, Phidim Municipality, Panchthar district, Koshi province. Initial reports suggest the fire was caused by an unattended stove in a kitchen. Firefighters were called and the situation is now under control.",1
1072,"On May 28,2023, a fire broke out at Sukuna, Ward 12 of Ilam Municipality in Koshi Province. No casualties were reported, however, local authorities are still investigating the incident.",1
1073,"A devastating fire broke out on May 28, 2023 at 14, Kageshwori Manahora Municipality-9 in Kathmandu district of Bagmati Province. Firefighters responded to the incident and emergency operations are underway. The damage and cause of the fire are yet to be assessed.",1
1074,"The residents of Ward 18, Nepalgunj Submetropolitan City, Banke district were taken by surprise on twentieth-fifth May 2023, when a huge fire shattered the area. The fire claimed no casualties as the entire area was successfully evacuated. A committee was formed to investigate the cause of the fire.",1
1075,"A huge fire broke out in ward number five of Thori Rural Municipality in Parsa district of Madhesh province on 27th May, 2023. The Pratima Chowk area of the municipality was engulfed in flames. Fire engines are working hard to control the situation.",1
1076,"A fire at Gumba Tole in Belbari Municipality-8, Morang district, Koshi Province broke out on 2023-05-27. There is still no information on possible casualties or extent of the destruction caused by the fire. Authorities are currently investigating the incident.",1
1077,"A devastating fire broke out at Ward No.14 of Tillotama Municipality in Rupandehi district of Lumbini province on May 27, 2023. Several houses and other infrastructures were damaged in the incident.",1
1078,"On May 27, 2023, a fire broke out at the ward 7 of Barbardiya Municipality in Bardiya district of Lumbini province. No casualties have been reported so far. Fire fighters were immediately dispatched to extinguish the fire. The cause of the fire is still being investigated.",1
1079,"On May 27, 2023, a major fire broke out in Phaktanglung Rural Municipality-6, Taplejung, Koshi. The fire ravaged Dokhu, threatening many homes and lives. Fire fighting teams were quickly deployed to put out the fire. There were no casualties reported.",1
1080,"On Wednesday, 2023-05-27, a thunderbolt struck Dhankuta Municipality-2 in Dhankuta district of Koshi province. Damage was reported in two houses, although no casualties were reported. Emergency services have rushed to the area to assess the situation, and aid people if necessary.",1
1081,"Fire broke out at Balara Municipality-10 in Sarlahi District, Madhesh on May 27, 2023. The cause of the fire remains unknown. No injuries or deaths have been reported as of yet.",1
1082,"Animal Incidents have occurred in Pal Tole, Golbazar Municipality-13, Siraha District, Madhesh Province, on 2023-05-27. Local people are demanding stern measures to prevent such incidents in the future. Authorities have promised to take action soon.",1
1083,"Animal Incidents have been reported at various places in Devnagar of Bharatpur Metropolitan City-14 in the district of Chitwan, Province Bagmati on 27 May 2023. Necessary actions have already been taken to address this issue.",1
1084,"On 27th May 2023, a devastating landslide damaged houses in Gang, Rolpa Municipality-10, Rolpa District, Lumbini Province. Landslide debris has caused casualties and destruction of buildings in the area. Rescue teams and local authorities are on the ground to assist the affected people.",1
1085,"2023-05-27, a fire erupted in Sombare, Morang, Ratuwamai Municipality, Ward 10 of Koshi Province. The cause of the fire is yet to be identified and no casualties have been reported. Firefighters are working to extinguish the blaze.",1
1086,"A massive landslide occurred in Bhattedanda of Bagmati Rural Municipality-3, Lalitpur District, Bagmati Province on May 27, 2023. Local authorities have initiated rescue operations and are providing relief services to the affected people.",1
1087,"A fire broke out at Halesi Tuwachung Municipality-11 in Khotang district of Koshi province on May 27, 2023. No casualties have been reported, but an investigation is underway to determine the cause of the fire.",1
1088,"Fire at Sukumbasi Tole in Gauriganga Municipality-9, Kailali District of Sudurpashchim Province, broke out today, at 2pm, May 26, 2023. So far, no casualties have been reported. Firefighters are currently tackling the inferno.",1
1089,"On 26th May 2023, a fierce fire broke out in Katukaluha, Ward 13, Golbazar Municipality in Siraha District of Madhesh Province. Firefighters quickly arrived at the scene and were able to extinguish the fire thus averting a major disaster. An investigation into the cause of the fire is underway.",1
1090,"At 11:15am (UTC+5:45) on May 26th, a landslide occurred in Ghurekharka Fedi, Raghuganga Rural Municipality-8, in the Ganaki Province, Myagdi District. No casualties were reported though some damages were caused. The local administration is currently evaluating the extent of the incident.",1
1091,"Fire broke out in Sakhuwa ward-13 of Golbazar Municipality in Madhesh district, Siraha on May 4th, 2023. A huge area of the locality was affected by the blaze.  Firefighters battled to control the fire for several hours. The cause of the fire is not yet known.",1
1092,"On the night of December 28th, 2022 a devastating fire broke out in Bhumekasthan Municipality-7, Arghakhanchi. Property worth millions was destroyed as the fire left a huge mark in the district of Lumbini. The cause of the fire is yet to be ascertained.",1
1093,"A massive fire broke out on 2023-05-06 in Jogidanda , Kamalamai Municipality-5, Sindhuli district of Bagmati province. Local authorities are working on controlling the fire. No reports of casualty has been reported yet.",1
1094,"On September 13, 2022, a landslide in Rupse, Annapurna Rural Municipality-3, Myagdi district, Gandaki Province, caused damage. Emergency teams are on-site to assess the situation and to provide help.",1
1095,"TodayNews

A devastating fire broke out on 9th December 2022 in Tilathe village of Ward 6, Budhiganga Rural Municipality in Morang District of Koshi province. Initial reports suggest the property and belongings of villagers were completely destroyed. Firefighters were still battling to get the fire under control. The cause of the fire is still unknown.",1
1096,"Animal incidents have been reported in Boring Tole, Jitpur Simara Submetropolitan City-14 in Bara district, Madhesh on 2023-05-23. The municipality has encouraged citizens to take necessary precautions and follow safety guidelines while travelling through the area.",1
1097,"A devastating fire occurred at Dharmawan, in Janakpur Submetropolitan City-1, Madhesh, Dhanusa, on 13 January, 2023. Reportedly, the fire destroyed numerous properties before it was brought under control by the local fire service departments. The cause of the blaze is currently being investigated.",1
1098,Animal Incidents were reported at Barbardiya Municipality-7 in Lumbini's Bardiya district on 2023-05-16. Residents expressed fears as the hazard caused damage and disruption to their daily lives. The authorities are working to address the issues as soon as possible.,1
1099,"Animal incidents have occurred in Kulungdanda, Khandbari Municipality-7 on May 17, 2023. Seven animals have been hurt and needs medical attention. This incident has spread fear among the people of the ward. The authorities of Koshi district and Sankhuwasabha municipality are currently investigating the incident.",1
1100,"A destructive fire broke out at Jayarampuriya, Rapti Sonari Rural Municipality-2, Banke district in Lumbini province on April 20, 2023. According to local reports, properties worth millions were destroyed by the inferno. However, no casualties were reported.",1
1101,"Fire at Uralabari Municipality-7 in Morang district on 31st December, 2022. The Province of Koshi witnessed huge inferno at the Uralabari Municipality-7 resulting in evacuation of hundreds of households. Fire officials and local residents trying hard to bring the fire under control.",1
1102,"A forest fire broke out yesterday at Thecho, Godawari_Lalitpur Municipality-12 in Lalitpur, Bagmati province. The fire spread quickly, destroying acres of vegetation in its wake. No casualties have been reported so far. Local authorities have stepped up precautionary measures in the area.",1
1103,"""On January 15, 2023, a forest fire destroyed parts of Batashe, Aahaledada, Phedap Rural Municipality-3 in Koshi District, Terhathum Municipality. Local authorities are working to contain the fire and protect the forests and villages from further damage"".",1
1104,"Animal incidents have risen in Tharahagati Tole, Thori Rural Municipality-5, Parsa District, Madhesh on March 24, 2023. Local residents are calling for improved measures to prevent animal threats.",1
1105,"On January 7, 2023, a fire erupted in Paccisghar, Ward No. 19 of Dhangadhi Submetropolitan City in Kailali district of Sudurpashchim Province. The incident caused significant damage but no casualty or injuries were reported. Measures are being taken to ascertain the cause and extent of the fire.",1
1106,"A devastating fire broke out on 2022-10-20 in Ward 12 of Shambhunath Municipality, Saptari, Madhesh. Most of the official buildings and homes have been destroyed due to the blaze. Relief measures are underway.",1
1107,"A devastating fire broke out on April 13, 2023 at Sepeni in Phidim Municipality-11 of Panchthar district in Koshi province. Locals reported massive destruction of property with no casualties reported yet. Firefighters have arrived at the scene to douse the fire. Further investigation is underway.",1
1108,"On the morning of May 8th, 2023, a major fire broke out in Gobinda Tole, Ward No. 6 in Rupani Rural Municipality in Saptari District. Fire brigades from the municipality and the surrounding areas have been working hard to put the fire out. An investigation to ascertain the cause of the fire is underway.",1
1109,"Animal incidents have been reported in Chitwan National Park, Bharatpur Metropolitan City-14 on 2023-05-01. The province of Bagmati and district of Chitwan are under a state of alert. Residents of the municipality and ward are being warned to exercise caution.",1
1110,"A raging fire engulfed Bamruk Mahara Tole of Rolpa Municipality-10 in Lumbini's Rolpa District on May 12th, 2023. There was significant damage to several homes. The local authority is inspecting the site in order to assess the damage and initiate recovery efforts.",1
1111,"On 09/09/2022 a devastating fire broke out at Bramahapuri tole, Mahagadhimai Municipality-8 (Bara district, Madhesh Province). People from nearby areas gathered to help and the cause of the fire is currently being investigated. The local government is working towards preventing any such further incidents.",1
1112,"Yesterday, on 2023-03-13, a thunderbolt struck Pipalchhap, Neelakantha Municipality-7 located in Dhading district, Bagmati Province. No causarlities have been reported yet. The authorities are working to assess the situation.",1
1113,"Fire broke out in Hulding, Chautara SangachokGadhi Municipality-5 in Sindhupalchok district of Bagmati province on November 30, 2022. Property damage is still yet to be determined. Emergency services are currently at the scene.",1
1114,"A major fire destroyed 20 houses in Sigadhi, Budhinanda Municipality-3, Bajura on 2023-01-04. According to locals, the fire started in the evening and engulfed 20 houses in an hour. The families who lost their homes are receiving support from the local government and civil society.",1
1115,"18th Dec, a fire broke out at Danbari ward 4 of Dhankuta Municipality, Koshi district. Many houses were destroyed in the incident. Efforts are being made to control the fire by the local people and the Nepal Police.",1
1116,"621

On the night of 2023-05-16, a fire broke out in Matiyarwa of Golbazar Municipality-13 in Siraha district, Madhesh Province. The emergency response code for the incident is AI:621. The source of the fire is still unknown.",1
1117,"Fire on Thursday ravaged eight houses at Dubarkot of Dhanusadham Municipality-3 in Dhanusa district of Madhesh. Flames spread quickly after the incident in the early hours of the morning, resulting in damages estimated at around Rs 25 lakh. Fortunately, no casualties reported. Local police are investigating the cause of the fire.",1
1118,"An earthquake of magnitude 5.6 hit Chamigau of Malikaarjun Rural Municipality-8, Darchula district, Sudurpashchim province on 12th November 2022. Residents of the locality reported minor damages. Relief and rescue teams have been deployed in the area.",1
1119,"Fire gutted over ten houses of disadvantaged communities at ward 10 of Chautara SangachokGadhi Municipality in Sindhupalchok district, Bagmati Province on 26th February, 2023. Relief from the local government is being provided to those affected.",1
1120,"Fire destroyed multiple houses in Chhintang Tole in Uralabari Municipality-9, Morang, Koshi on 25 November 2022. Firefighters rushed to the scene and managed to douse the inferno. Initial reports suggest that no one was injured, and investigation is currently underway to assess the extent of the damages.",1
1121,"On April 10, 2023, a fire broke out at Badki Dubauliya, Sarawal Rural Municipality-3, Lumbini district in Nawalparasi West. The municipality has urged people to help stop the spread of fires and restore normalcy in the town.",1
1122,"Local fire extinguishing teams responded to a fire yesterday at Ward 19 of Ghorahi Submetropolitan City, in Dang District, Lumbini Province. The fire was reported to have started on 2023-02-23 and was extinguished within a few hours. No injuries have been reported.",1
1123,"On 17th October, 2022, a fire broke out in Jugja Khola of Nisikhola Rural Municipality-2, Baglung, Gandaki. Firefighters have been dispatched to the scene and an investigation is underway to determine a cause.",1
1124,"A forest fire broke out in Madhavpur of Molung Rural Municipality-1, Okhaldhunga on 2023-04-07. Residents of Koshi Province are worried as firefighters are yet to contain the blaze. Several homes and livelihoods are at risk, and fire control operations are underway.",1
1125,"5

An animal incident occurred in Pakari, Dipayal Silgadi Municipality-7 on 2022-11-23 causing 5 casualties. The incident occurred in the Sudurpashchim province in Doti district. People in the municipality are urged to take caution and stay alert.",1
1126,"'A wind storm occurred on 2023-05-20 in Shuklaphanta National Park National Park-99, Kanchanpur, Sudurpashchim. No casualties were reported but power outages and debris scattering were witnessed. The provincial government has promised to provide necessary relief and assistance in cleaning up the mess.'",1
1127,"A devastating fire broke out in Baisabari, Shivasataxi Municipality-9 in Koshi District of Jhapa Province on January 22, 2023. Firefighters are on the scene and local residents are urged to take safety measures for their protection.",1
1128,"Today (2023-03-31), a thunderbolt landed in Garma, Khumbupasanglahmu Rural Municipality-3, Koshi district in Solukhumbu Province. No injuries were reported as a result of the incident. The authorities are investigating the cause of the thunderbolt.",1
1129,"Fire broke out at Kansamodan, Inaruwa Municipality-3, Sunsari district in Koshi province on 2023-01-19. It is suspected to have originated from short circuit. The cause of fire and the extent of damage is yet to be ascertained.",1
1130,"A massive fire accident took place at Biraniya Tole, Belbari Municipality-8 of Morang district in Koshi province on 30th March, 2023. It is still unknown what started the blaze but fire brigades have arrived at the scene to control the situation.",1
1131,"Fire broke out at Bhalaidanda in Brindaban Municipality-6, Rautahat, Madhesh on April 10, 2023. No casualties or injuries have been reported till now. Firefighters are putting their best efforts in containing the blaze.",1
1132,"On 2023-01-08, a fire broke out at Mamachok in Shivasataxi Municipality-11, Jhapa, Koshi. Firefighters are working to bring the situation under control.",1
1133,"A large fire occurred at Dauwabari in Gauriganj Rural Municipality-6 in Jhapa District, Koshi Province on December 25, 2022. Local authorities are currently assessing the damages, trying to identify the cause of the blaze. As per initial reports, no casualties have been reported so far.",1
1134,"A huge fire broke out at the Fedi Area of Dhorpatan Municipality-4, Baglung on April 24, 2023. Property worth millions of Nepali rupees has been damaged in the fire. Residents are urged to stay vigilant as firefighters battle the blaze.",1
1135,"At least 8 houses were destroyed by a massive fire that broke out in Khairighat, Beldandi Rural Municipality-3, on Sunday (2022-09-19). 18 people were evacuated safely by the fire personnel who were dispatched to the incident immediately. The cause of the fire is still unknown and no casualties have been reported.",1
1136,"On 12th Jan, 2023, a major fire broke out in Ward 32 of Birgunj Metropolitan City-32, Parsa district, Madhesh. Firefighters were immediately dispatched to control and contain the blaze, yet its exact cause is still undetermined. Fortunately, no casualties have been reported. Additional updates are yet to follow.",1
1137,"A forest fire broke out in Khoptang of Dhankuta Municipality-2, Koshi district, on February 22nd, 2023. Reports indicate that the fire has affected a large area of the forest. Authorities are yet to ascertain the cause of the fire, and teams have been mobilized to contain the flames.",1
1138,"Fire erupted at Busbitti, Janakpur Submetropolitan City-23 on May 18, 2023. The incident took place near Madhesh Province's Dhanusa District's Janakpur Municipality's Ward 23. Firefighters were eventually able to tackle the blaze. Fortunately, no casualties were reported.",1
1139,"A massive fire broke out at Khariapur, Gauriganga Municipality- 9, Kailali District of Sudurpashchim on 2023-05-21. The fire caused destruction of valuable property. Authorities have taken measures to shut down the fire. Further investigation is underway.",1
1140,"2022-09-20, a thunderbolt struck at Satbas, Tulsipur Submetropolitan City-3, Dang District of Lumbini Province. The municipality regretted the incident but said this won't happen again. People affected by the thunderbolt were immediately evacuated to nearby hospital.",1
1141,"On Jan 28, a fire broke out in Rajabas of Rautamai Rural Municipality-8 in Udayapur district, Koshi Province. The fire caused considerable damage in the area before being doused by local authorities. An investigation is underway to determine the cause of the fire.",1
1142,"Fire broke out at Kupondol, Lalirpur Metropolitan City-10 on March 6th. Fire personnel managed to put it out at the scene, preventing any damage to property within the municipality and ward. No casualties were reported in Bagmati's Lalitpur district.",1
1143,"Yesterday, a devastating fire broke out in Premnagar, ward 8 of the Buddhabhumi Municipality in Kapilbastu district of Lumbini province. Although no casualties were reported, material losses are said to be substantial.",1
1144,"On December 6, 2022, a fire broke out at Gaun in Madhuwan Municipality-6, Bardiya District in the Lumbini Province. A few houses and livestock were reportedly lost in the fire. The cause of the fire is yet to be determined.",1
1145,"Animal incidents have been reported in Chitawan National Park, Bharatpur Metropolitan City-14, Bagmati on May 3, 2023. The incidents have taken place in Ward 14 of the district. Authorities have begun investigations and are taking necessary precautions.",1
1146,"2023-03-20, a thunderbolt hit Bistapokhara of Rolpa Municipality-10, Rolpa, Lumbini. There were no casualties reported. The Local Authority has extended necessary support to the people who were affected.",1
1147,"Fire broke out in Bisnpuwa, Jirabhawani Rural Municipality-1 in Parsa district of Madhesh province on December 8, 2022. The fire caused extensive damage before it was put out by firefighters. Investigations are underway to identify the cause of the fire.",1
1148,"An uncontrolled forest fire ripped through Maltole, Dhanusadham Municipality-3 on 2023-03-29. The fire spread quickly, causing significant damage to the surrounding environment in the Madhesh Province Dhanusa district. Fire fighters worked quickly to put out the blaze, however no casualties have been reported.",1
1149,"Fire broke out in Milan Chock, Kamal Rural Municipality-2, Jhapa district on 18th January, 2023. It started in the farmland and quickly spread to nearby homes, threatening families in the area. Firefighters were able to contain the flames before major destruction occurred. Fortunately, no casualties were reported.",1
1150,"On 2022-10-29, a major fire broke out in Ramite of Miklajung Rural Municipality-1, Morang District, Koshi Province. Firefighters and local volunteers are working to contain the blaze and mitigate the damage.",1
1151,"Fire broke out at Bhansi Grin of Bhimdatta Municipality-3 in Kanchanpur District in Sudurpashchim Province on February 2, 2023. No casualties were reported. Firefighters were able to put out the fire with support from locals. The incident is under investigation.",1
1152,"On 2023-03-03, forest fires spread rapidly in Bishnudwar, Budhanilakantha Municipality-5 in the Kathmandu district of Bagmati province. Local authorities are working to contain the fire to avoid spreading to nearby settlement.",1
1153,"On 2023-01-11, a fire broke out in Lalupate, Birendranagar Municipality-7 in the Karnali Province of Surkhet district. Fire personnel have arrived on the scene and are currently working to contain it. Additional updates to come.",1
1154,"A massive fire broke out at Bardah in Matihani Municipality-3 of Mahottari District, Madhesh on December 4, 2022. Locals are concerned about the damage caused by it.",1
1155,"Forest Fire Engulfs Chovar Gate in Kageshwori Manahora Municipality-9. On April 15, a devastating forest fire occurred at Chovar gate in Kathmandu's Bagmati District, Kageshwori Manahora Municipality-9. However, no casualty or injuries were reported due to the timely response from local authorities. The exact cause of the fire is still unknown.",1
1156,"Today, a devastating fire occurred at Damarbesi in Ward 7 of Bhumekasthan Municipality in the Lumbini District of Arghakhanchi province. The emergency services responded quickly on March 24th, 2023, however the damage had already been done. The cause of the fire is still under investigation.",1
1157,"On 23rd March 2023, a fire accident occurred in Belawa, Haripur Municipality-3,  Sarlahi district of Madhesh province. No casualties has been reported yet. The Disaster Management Department and the local police have begun investigations on the incident.",1
1158,"A major fire broke out at Fakira in Rupani Rural Municipality-6, Saptari on 30th April, 2023. Firefighters from the Madhesh Province are trying their best to douse the flames. Fortunately, there have been no reports of any casualties as yet.",1
1159,"On December 7, 2022, a fire broke out at the Mohanpur village of Triyuga Municipality-6 in Udayapur district, Koshi province. Firefighters managed to contain the blaze and no casualties have been reported. Investigations are ongoing.",1
1160,"Twenty year old Susma Kumari Kami of Resunga Municipality-14 was killed when thunderbolt struck near Dhuwakhola area on 25th May 2023. Her house is located in Province 5, Gulmi district of Lumbini. The unexpected thunderbolt shook the whole area. Local police and Red Cross Nepal are looking in to the matter.",1
1161,"A massive fire broke out at Budhanilakantha Municipality-11 in Kathmandu District, Bagmati province on October 8, 2022. Local authorities are taking every necessary measure to contain the fire. No information on casualties has been provided yet.",1
1162,"On March 21, a massive fire broke out at Barsain Gau, Rupani Rural Municipality-6, Saptari District in the Madhesh Province. Several structures were destroyed and authorities are currently investigating the cause of the fire.",1
1163,"Fire destroyed several buildings in Chaudhara, Rolpa Municipality-10 on April 12th, 2023. The tragedy occurred in the Lumbini District of Rolpa. The fireaffected homes and properties were affected by the raging flames. No casualties were reported.",1
1164,"On Wednesday, 2023-05-25 a fire outbreak occurred at Ward-11 in Bidur Municipality, Nuwakot District in Bagmati Province injuring 3 people. Fire fighters rushed to the spot to contain the fire. The cause of the fire is unknown. Further investigation is underway.",1
1165,"On Thursday, March 11th, 2023, a fire broke out in Ward 2 of Aurahi Municipality, Mahottari district in the Madhesh province. Firefighters were able to contain the blaze quickly and there were no reports of injuries resulting from the fire. The cause of the fire is still under investigation.",1
1166,"Fire broke out at Janabalitya, Maharajgunj Municipality-2 in Kapilbastu district, Lumbini province on November 24th, 2022. Firefighters were able to contain the fire and avoid serious damage. Investigation is underway.",1
1167,"A fire has broken out at Bhadrapur Municipality-10, Jhapa on November 14, 2022. No casualties or injuries were reported but the fire was reportedly quite severe. The Koshi Province authorities have begun immediate rescue and relief work. Further details are awaited.",1
1168,"A significant fire occurred on November 14, 2022 in Damrabana of Ward 13, Jitpur Simara Submetropolitan City, Bara district of Madhesh Province. Firefighters were immediately called to the scene and have successfully brought the fire under control. Fortunately, no one was injured. An investigation of the cause of the fire is underway.",1
1169,"A massive fire at Narimala, ward no 7 of Rautamai Rural Municipality in Udayapur, Koshi broke out on the night of May 11, 2023. Firefighters were able to control the blaze after a long battle. An investigation to determine the cause of the blaze is currently ongoing.",1
1170,"On April 17, 2023, a forest fire broke out at Birendranagar Municipality-16 of Karnali, Surkhet district, burning through hectares of land before the wildfire was finally contained. Fortunately, no injuries or casualties were reported, and the authorities are calling it an act of natural disaster.",1
