,id,keyword,location,text,target,hazard_category
1693,10705,violent%20storm,Hyderabad | Dubai,"""The violent the storm, the quicker it passes"" https://t.co/MyfDXwKh85",0,others
1694,559,attack,"Mumbai, India","Trolls launch mala fide campaign against India Today, use edited clips. This co-ordinated, vicious attack against …",0,others
1695,7671,nuclear%20disaster,New York,Japan is preparing for the 2020 Olympics while still facing questions about its clean-up of one of the world’s wors… https://t.co/51IvwjiZVF,0,others
1696,2102,catastrophe,Ngunnawal country,"I have dedicated 14 years of my life to Cancer Research in the pursuit of helping to combat the effects of Cancer, to h…",0,others
1697,3862,destroy,"Bradford, England","Nice cheeky 15 kill in Search and Destroy this morning, getting better 🤙 #CallofDuty #ModernWarfare https://t.co/y8uuHSIOtK",0,others
1698,10979,weapons,The Netherlands,They're weapons for your mind. So we can fight back. #TruthBullets #RidiculeRifle…,0,others
1699,7715,nuclear%20reactor,,Guy Fieri went to the bank and stole a nuclear reactor.,0,others
1700,2399,collapsed,Staffordshire England,And so it begins. The EU want to completely eradicate independent nations. They're working towards a European superstate.…,0,others
1701,3225,deaths,Nigeria,"It's #MidwifeMonday! What exactly is midwifery? It's the skilled, knowledgeable and compassionate care provided throughout…",0,others
1702,11192,wounds,World,"Taehyungs voice is so beautiful, but what's more admirable is how he can hits you in your heart. His voice can make you…",0,others
1703,1247,bloody,"Mannheim, Germany",Taiwan President Tsai Ing-wen's speech: People joining legal demonstration will be protected by police. We are free fr…,0,others
1704,3545,demolition,Port Harcourt,#MorningCrossfire: Demolition Of Buildings For Flyover Construction . Discussions with landlords started from the… https://t.co/ajnjPfOKAM,0,others
1705,5618,fire,Hell,"DO I COME FROM THE FIRE? WE’RE GOING BACK, OH YEAH https://t.co/S3YS0riLmK",0,others
1706,419,army,,"💡What is Shazam? 💡Why is it important? If you're a PH ARMY, feel free to DM us if you have other questions. ❝ Teamw…",0,others
1707,4525,drowning,,😂😂😂 serious drowning,0,others
1708,892,blazing,London,Margaret Cavendish was an English philosopher and author born in 1623. She was the first woman to attend a meeting at t…,0,others
1709,7373,massacre,,Too naive. They won't listen. 1989 Tiananmen Massacre has passed Over 30 years. They still choose not to apolo… https://t.co/nuJl2ppdLt,0,others
1710,1135,blizzard,,baby penguin ian lost in the blizzard https://t.co/yQqRk7o4B9,0,others
1711,294,annihilation,"Almería, Spain","Two alien races go to war, and Earth is caught in the middle. Now it's up t… https://t.co/IkLFXK1SeK",0,others
1712,832,bioterrorism,Sweden,Bioterrorism!!! #MaldivesMeaslesOutbreak,0,others
1713,4835,emergency%20services,,"I honestly believe dat this services should b administered by d gov Electricity,Education,Emergency services,Enviro… https://t.co/RWF1mcX7KX",0,others
1714,6054,hail,"West Virginia, USA",Hail Hydra,0,others
1715,4499,drowning,,"""I'm drowning, there's no sign of land, you're coming down with me, hand in unlovable hand.""",0,others
1716,6661,hostages,London,". As expected, undoubtedly, we care about all #Hostages all over the world. �But sick women… https://t.co/lHKj7auvbv",0,others
1717,1835,burned,Hindustan,Nalanda University A complete box of our history which was destroyed by invaders and city named after them Nalanda was destr…,0,others
1718,3004,danger,Slovenija,They actually claimed Sussex Royal put people in danger when it's their tradition... https://t.co/EroUDkPN7w,0,others
1719,496,arson,,John Brennan Sacked corrupt Ex CIA Director who was one of the people… https://t.co/7ylzHD8vo6,0,others
1720,8891,sandstorm,,"""If we kill Mother Earth, what have we got? Nothing."" Thousands across #Australia are calling out the prime minister for his l…",0,others
1721,1472,body%20bags,ATX,It is little known that Chris Lee's neighbor in London in the 1960s was Boris Karloff! They lived at 43 &amp; 45 Cadogan SQ. K…,0,others
1722,3341,deluge,,"I always had a certain degree of respect for sex workers, but your video I guess made me more open… https://t.co/n1ovabk4x0",0,others
1723,3071,dead,"Stockholm, Suède","The Academy dead ass looked at Lupita Nyong'o and said, ""We prefer you as a slave.""",0,others
1724,9472,storm,United Kingdom,Is it nearly summer?? How many silly storm names to go before it is?? 🌬️🌀☔,0,others
1725,1948,bush%20fires,"Paris, France",It is not just an Australian problem. We need #ClimateActionNow #AustraliaOnFire #TheFutureWeChoose …,0,others
1726,4133,devastation,🇵🇭,inseong is so adorable i'm crying this is peak devastation,0,others
1727,1977,bush%20fires,,"This story of Jimmy is utterly heartbreaking. 'When people talk about these fires, they often speak of being overwhelmed b…",0,others
1728,7674,nuclear%20disaster,Melbourne,Mullahs regime became very powerful as a result of that disaster Obama nuclear deal and protestors yet t… https://t.co/vQcARBxJSX,0,others
1729,1899,burning,Vancouver,It's time for to end the sycophantic coverage of the family famous for its bloodline and devote it… https://t.co/qW57lrXm8D,0,others
1730,4815,emergency%20plan,,I wonder what quality Melbourne’s air would be if 18 months the PM had taken Home Affairs advice and… https://t.co/7NltmDDy1F,0,others
1731,6628,hostage,"Surajpur, India",Thousand of Pakistani Hindu Refugee Dalits and Tribals are in my Satate Rajasthan. But I k…,0,others
1732,5800,flattened,Midwestern United States,I agree. For some reason her breasts have been flattened down in t… https://t.co/5DjXjUW1kP,0,others
1733,4526,drowning,Somewhere on Earth,She's drowning in her foolishness.... Awon mumunaries,0,others
1734,9037,screams,soobin’s dimples | 191026,my mom obsessing over hueningkai &lt;3 mostly in tagalog but watch for the screams anyways 😭 https://t.co/ZZ28CIqo45,0,others
1735,1504,bomb,Singapore,chicken mcmuffin is bomb af,0,others
1736,6690,hostages,Somewhere in the Universe,It is hard to imagine that no hostages ever fainted in that situation,0,others
1737,10936,weapons,,Buhari was all about a section of the North regaining the rulership of the country &amp; establishing a total dominance.…,0,others
1738,7139,lightning,,percy jackson lightning thief 🥺🥺 but tbh it was any enid blyton book lol https://t.co/52EksD9ljs,0,others
1739,7317,mass%20murder,,WTF are they charging him with fucking mass murder ?? his original faux charges were dropped,0,others
1740,7398,mayhem,"Frankfurt am Main, Deutschland","It’s a pity no women directed films this year, why didn’t one of us think of giving it a go? Must try harder gals",0,others
1741,10038,terrorist,United States,"Pompeo: ""I was one of I think eight members of Congress who sponsored legislation asking the previous administration to des…",0,others
1742,11198,wounds,in yoonbin heart,yoonbin said no one’s doing it like me and 2020 is my year #Ben_Wounds https://t.co/llwTsCzdDP,0,others
1743,1290,blown%20up,"Bristol, England","If I could show you the nerves, excitement, and anxiety leading up to today’s announcement... I’m just blown away and so…",0,others
1744,5717,flattened,,local dragon gets flattened by huge snek.,0,others
1745,816,bioterrorism,,Nice. I called them out for supporting bioterrorism,0,others
1746,9070,screams,"15 yemen road, yemen",i wanna change my user bc i feel like this screams cupcake but i don’t think 2011-me would ever forgive me,0,others
1747,4970,engulfed,"Jammu, Jammu And Kashmir","this is from Kerala. Imagine, we r already an Islamic state down south. Slowly one by one states…",0,others
1748,3211,deaths,,Climate change could lead to more injuries and deaths... #whatistech #todaytechnews #latestech… https://t.co/ix90uxvrNC,0,others
1749,5887,flooding,Manila,"I long forecast a MONSTER ERUPTION by Taal, w/ Flooding aftermath. Experts now affirm this. I feel vindicated.🌞",0,others
1750,4570,dust%20storm,"Los Angeles, CA","Poe peeks out, and out from the dust and spotlights strides a platoon of Storm Troopers. ""You'll have to kill us!… https://t.co/gDZFpjGs8O",0,others
1751,4073,detonate,"Chicago, IL","This is rather like using plastic explosive to detonate an A bomb, you need fuel to produce the huge explosion. If… https://t.co/FhVRy1ZuiN",0,others
1752,1670,bridge%20collapse,Inverleith Edinburgh,"If an HGV, wrongly using this bridge causes it to collapse any diversion will be for a great deal longer… https://t.co/HYYqjceqSU",0,others
1753,2341,collapse,Mexico,Atlantic circulation collapse could cut British crop farming https://t.co/G6x73wc2PC,0,others
1754,11027,wild%20fires,"Johnston, SC",Koala Who Burned All 4 Paws In Fires Is So Happy To Finally Be Safe https://t.co/1PLdtHO28k,0,others
1755,1595,bombing,"Ngarabal land, Australia","I'm no expert, Anna. But seems to me we might've had a better chance w/ water bombing aircraft than a… https://t.co/lM1hCBaTWR",0,others
1756,11337,wrecked,"Malilipot, Bicol Region","Hi. So I’ve started to stan the girl group, ANS. Because Say My Name is a bop, I wanna know the name of the member… https://t.co/lsjALdwsRP",0,others
1757,6222,hazard,Nigeria,If you like any of these : Arsenal Speedy Naira Marley Aubameyang Boobs Steph Curry Cardi B Davido Wizkid Neymar Mayorkun…,0,others
1758,6825,injuries,London,"The A&amp;Es at Queen Elizabeth Hospital and University Hospital Lewisham are very busy today. Remember, A&amp;E is for serious, life-…",0,others
1759,307,annihilation,,Watch this thing scam wick 8949.99. That will really start the party to annihilation. 😂,0,others
1760,2567,collision,"Gillingham, Kent","#OnThisDay 1942 submarine HMS TRIUMPH is lost off Greece, probably as the result of a collision, with the loss…",0,others
1761,5739,flattened,,He gave her the car. He flattened the tire so she couldn't leave before the cops came. He called the…,0,others
1762,362,apocalypse,Cape Town | Leribe,remember you said that we created God in our image? I think this here is us creating the often biblical apocalypse.,0,others
1763,10211,thunderstorm,"Danville, VA, USA","It's January. JANUARY! MIDDLE OF FUCKING WINTER! Why is it 55 digrees F?! Why, at 3am is there a severe thunderstor… https://t.co/LtEeoCMWhL",0,others
1764,5130,explode,"Lagos, Nigeria","🗣 Luis Nani: “I have often said to him, ‘with the strength you have, if you train a little more, you will explode and dr…",0,others
1765,1676,bridge%20collapse,Home.,"Travel Update: Boris Bridge from Northern Ireland to Scotland closed due to high winds and high Seas, it… https://t.co/nDVzeKRVFU",0,others
1766,7599,natural%20disaster,my home,Terrible natural/man-made disaster: *happens* 1-3 Godzilla fans on twitter: “dude it’s just like what happened in this…,0,others
1767,11248,wreck,"Sydney, New South Wales",The wreck. How's that little Shorey 👌🏻,0,others
1768,7169,loud%20bang,World,"I think her ""biz savvy"" &amp; deceit about 2 blow in her face with a loud bang. https://t.co/mHatNZXokX… https://t.co/dbmvFUMABf",0,others
1769,8120,panicking,Scotland,"Precisely and once we leave the EU that’s it, protections gone!! I really really pray I am… https://t.co/3Qty06Rnwd",0,others
1770,8415,razed,,Where was RamGuha when 4 lakh Kashmiri Pandits flee from valley…,0,others
1771,3240,deaths,Naarm (Melbourne),So the Member for Manila can quit Twitter as a protest supporting Young Liberals but how many #Aboriginal suicides and deaths…,0,others
1772,1822,burned,Portlaoise,"Speaking on RTE earlier, Fianna Fáil leader Micheál Martin said that a key reason why he is not prepared to go into governm…",0,others
1773,5537,fear,,Why are u worried abt troll When u r right Isnt PM trolled every day every sec By opposition…,0,others
1774,6183,harm,,both cause untold harm that affect families and individuals for… https://t.co/gdx6VstxF5,0,others
1775,6710,hurricane,"Niceville, FL",Because is a racist and does t like Puerto Rico! Hes withheld millions still allocate… https://t.co/bLYOlPc2Y2,0,others
1776,2893,curfew,,9-Put curfew if required.,0,others
1777,10080,threat,"Beverly Hills, CA",I’ve studied it a lot. These are the facts. We don’t need a 1/10th if the troops we have. We don’t nee… https://t.co/59VTFNFunu,0,others
1778,9955,survivors,,Pinatubo survivors send humanitarian team to Taal victims https://t.co/VgtYxE6SBQ #TaalVolcano,0,others
1779,6066,hail,"Buffalo, NY",For those of you who didn't know; the first round of applications didnt hail any results. Round 2 has been submitted.,0,others
1780,10725,violent%20storm,Ardrossan North Ayrshire,"The storm surge....wild, extreme, violent torrential rain, tempered by a gentle light and somewhere behind that cur… https://t.co/pQhlzdrNSs",0,others
1781,886,blazing,United States,"What 1,602 Miles Teaches about Guns – Blazing Cat Fur https://t.co/GjiTivvoPA",0,others
1782,1291,blown%20up,,"FLASHBACK- 2.3 TRILLION MISSING PROVES 9/11 WAS AN INSIDE JOB: On 9/10, $2.3 trillion went missing from the Defense Depar…",0,others
1783,741,battle,,FAE3E7CD :Battle ID I need backup! Lvl 100 Leviathan Omega https://t.co/cnEkpqXaN3,0,others
1784,2018,casualties,,"""I’ve worked for over a decade to help reduce civilian casualties in conflict,"" writes. ""I’ve looked, in g…",0,others
1785,9917,survived,😂,Not everyone staring at you is admiring you. Some are amazed you survived the traps they set for you 😂,0,others
1786,4861,emergency%20services,"QLD, Australia","No but donating to charities, volunteering my time at the State Emergency Services, working in Clim… https://t.co/SXn6wpvubY",0,others
1787,10039,terrorist,Somewhere,Even terrorist accused is not safe in Modi sarkar.,0,others
1788,10258,tornado,Belgium,A storm through the colors. 47-hour evolution of watches/warnings and reports from Friday/Saturday as of Sunday night. 13…,0,others
1789,1080,blight,West of Scotland,This gambling commission guy on is basically trying to push responsibility onto everyone else. Gambli… https://t.co/7newuELmww,0,others
1790,7446,meltdown,Crocolândia,Meltdown in my ass,0,others
1791,6151,harm,In Cyber Space @michellesexy13,New World How would Enigma talking to me cause me harm? “His brain is far more powerful than ours. Enigma can…,0,others
1792,6450,hijack,lagos,I don't know where most people under this tweet hear or see Agbero vote before .. Tinubu have never encourage Agber… https://t.co/EKV7CUjqrd,0,others
1793,7807,obliterate,,buffy and sopranos are the only tv shows allowed to repeatedly obliterate my will to live,0,others
1794,880,blazing,Malaysia,i gotta carry 80 logbooks for 4 postings and i was like nevermind i can brace this bcs i is stronk. But shit pejaba… https://t.co/Zo3NOpjPrh,0,others
1795,7516,military,Down to Earth,Bernie stubbornly deflected every time a reporter or debate moderator asked him to criticize Warren. His strongest line w…,0,others
1796,10530,trouble,,"there is nothing wrong with honest ambition...the trouble is that trumpite republicans have problems with the ""honest"" part :(",0,others
1797,1656,bridge%20collapse,"Connecticut, USA","Pointing to the Mianus Bridge collapse to support tolls is not only despicable but nonsensical. We had tolls, yet the brid…",0,others
1798,3419,demolish,"Queen City, TX",I vote Bernie. If the nominee isn’t Sanders on Election Day I’ll stay home and watch trump demolish the co… https://t.co/JI8GMsPXiL,0,others
1799,2092,casualty,"Broken Hill, New South Wales",Don’t look over here (just another casualty of the changing climate) Look over there at the... well... not sure wha… https://t.co/hKy5Myh4cI,0,others
1800,4362,drown,,"The ocean might drown me, but it can also set me free.",0,others
1801,5658,first%20responders,The Interweb,On How Much Mitch McConnell &amp; Senate GOP Don't Care About Americans; Mitch McConnell &amp; GOP Senators Playing Games With…,0,others
1802,8163,panicking,,Honestly iMFUCKINT PANICKING OVER INFO FOR NOTHING IT FEEKS LIKE I DIDNT STUDY SHIT AND I DIDNTVEVEN SLEWP AND ITS MAKING PA…,0,others
1803,6806,injuries,Mumbai india,"WTF?! That’s it, this channel needs to be effin sued! Legal action needs 2 b taken to ensure full accountability for p…",0,others
1804,1197,blood,🇳🇱,"I don’t be wishing my exes would be forever single or miserable. Pls go find love. Get married, have kids. Do all that. If…",0,others
1805,5752,flattened,"Arizona, USA","An outrage I've never heard of after an event over 7 years ago, I'm flattened",0,others
1806,97,aftershock,,thinking about how some1 spat blood at me during Marilyn Manson’s set at aftershock 👁👁,0,others
1807,5481,fear,"Mumbai, Maharashtra","The biggest fear I have with using Bluetooth earphones is, someday the connection will abruptly break and the world… https://t.co/ldYqRQsqVt",0,others
1808,10078,threat,"Boston, MA","They were harsh. ""She may look clean..."" &amp; the threat of catching VD meant you let Hitler win.",0,others
1809,796,bioterror,,Does the push for mass vaccination point toward a staged bioterror event? https://t.co/A6eUTI4r23,0,others
1810,5702,flames,,Thank you for all that you have been doing for the Amazon. I would love for you to see our #TheEdgeOfDemocrac…,0,others
1811,3162,death,Website Launch TBA,"Spoke today with the Foreign Minister of #Oman, Yusuf bin Alawi bin Abdullah and expressed my condolences on the death of Su…",0,others
1812,564,attack,Respect Hezbollah,"When Orientalism, Islamophobia, and anti-#Iran sentiment are used to attack people across the political aisle (this was retweet…",0,others
1813,1237,bloody,Gräfenberg Spot,Gentle Reminder,0,others
1814,9705,suicide%20bomber,,He may be technically sound but bad historical sense.He is expecting from a su…,0,others
1815,10334,trapped,Tokyo,"5:50pm Jan 14, 2020 JST VR Ranking up to No.1! VR - I Get Trapped Inside A Locker With My Cute Classmate - We're On… https://t.co/NjSBvs5Lk2",0,others
1816,6940,inundated,The Great White North,"Her motto is ""Fight"" Voters should really think about what they're voting for in the next election… https://t.co/Rt1y2P6tKE",0,others
1817,5568,fire,"131 Ent,.",2 TYPES OF FIRE EXTINGUISHER BOBBY CURL STRAIGHT https://t.co/7g85ZNCf3Z,0,others
1818,2183,catastrophic,,"Coal is the number one driver of carbon emissions, we need a plan to transition Australia off coal to prevent more catas…",0,others
1819,1067,blight,,The people who openly degrade consoles are the ultimate blight to be honest. They’ll rub it in your face… https://t.co/WON7HYXx8H,0,others
1820,9984,terrorism,Delhi,"Imran Kassim, First Singaporean charged with terrorism financing admits to giving money to ISIS He argued he had not b…",0,others
1821,10949,weapons,,Fact: China hasn't fought any war in 40 yrs while powerful countries have been invading the… https://t.co/S0w4qwvOhv,0,others
1822,5437,fatality,On a journey,putting in energy to deflect from appalling systemic failin… https://t.co/bQjDl9gUkf,0,others
1823,4084,devastated,,have you been devastated today? no? here's shownu with a kid. https://t.co/350XhiD9R2,0,others
1824,4102,devastated,,He must be devastated....Not https://t.co/gBMzwbrmzJ,0,others
1825,548,attack,Hell-on-Earth-Iowa,It is disingenuous for Bernie supporters to be leading an attack on Warren for her supposed attack on Sanders (which is what…,0,others
1826,6616,hostage,"San Antonio,Texas",NowPlaying HOSTAGE ft. Joey Vantes - K9 https://t.co/iNSEYL9M6B 08:26,0,others
1827,3333,deluge,Shropshire,"With #CCPA now taking effect, many businesses will start to see #data subject requests come into their systems by the thous…",0,others
1828,71,aftershock,USA,Honored to have an essay in #AfterShock Marking the 50th anniversary of Alvin Toffler’s Future Shock Compendium of essays in t…,0,others
1829,1551,bombed,Virginia,Bruh it just randomly thundered out of knowwhere and that shit was LOUD AF ! Felt it in my chest and I for real tho… https://t.co/QvYh1l1V4x,0,others
1830,5360,fatalities,"ÜT: 3.21705,101.74611",A team from MIROS has been dispatched to KM448 of the North-South Expressway near Sg. Buloh to help investigate the cr…,0,others
1831,10277,tornado,"Myrtle Beach, SC",Congressman seeking aid to rebuild high school https://t.co/ArvZezpyGL,0,others
1832,241,annihilated,EVERYWHERE,All the promises that have perished in the name of a almond. It makes me want to cry. It makes me want to curse des… https://t.co/zUlARoqepO,0,others
1833,8451,refugees,Kochi / Pune,"there's a structural difference between refugees settling in a place because of war, famine, partitions, genocide and c…",0,others
1834,11334,wrecked,,it made up for the getting absolutely wrecked part,0,others
1835,7131,lightning,"London, England","We’re ready at the Flagship Microsoft store London too! Come and join us for lightning workshops, Minecraft:Education edition ta…",0,others
1836,10851,war%20zone,The moon,I’m guessing he was absolutely loving going to a fucking war zone!!! I mean who doesn… https://t.co/wzneb1VpS4,0,others
1837,1334,body%20bag,"Texas, USA",Body Bag...,0,others
1838,2576,collision,"Terrassa, República catalana",Powerful GPG collision attack spells the end for SHA-1 https://t.co/29uSQ2Raih #infosec #appsec,0,others
1839,3524,demolition,,Who is going 2 demolition him if I my ask😊😊,0,others
1840,7236,mass%20murder,United Kingdom,"Many Iranian stars, sports and journalists break ranks to denounce the regime’s lying and cynicism in protest at downing o…",0,others
1841,11010,whirlwind,,#PatchTuesday #crypt32.dll We’re just missing the information if we have to patch first the servers (IIS exposed) o… https://t.co/KtEr4wTxul,0,others
1842,7217,loud%20bang,Joy and the Laughter 💙,"(So for this one imma do her and her boyfriend then the together one) GANG, GANG, BANG, BANG A girl… https://t.co/OPAPnzwuqF",0,others
1843,4446,drowned,"Connecticut, USA","This is the thing that has infuriated me. If Black Democrats were paying freaking attention, it should have infuriated t…",0,others
1844,2350,collapse,Knutsford,"Mea culpa. The M5 does terminate in the east at Exeter. The point remains though, D&amp;C isn’t a region falling…",0,others
1845,8751,rioting,Occupied Duwamish Land SEA,"Here’s the article about Deme Cooper (and Chris Ponte, whose hearing is upcoming) taking plea deals for their felony riot ch…",0,others
1846,531,attack,"Texas, USA",Warren is disappointed that Bernie is sending out people to challenge her and Bernie says Warren is doing the same to him. Th…,0,others
1847,656,attacked,,Why did he have to be my 1st Bias 🙈 I am not ready to be attacked,0,others
1848,4464,drowning,,"--over but he tried to hold it in. ""M... Mox...."" He doesn't know what to say. All he can think to… https://t.co/MgH9hSHEcj",0,others
1849,10834,war%20zone,Elementos de Serendipia,It's official! Leonardo wins the Navy's new TH-73A training helicopter contract: https://t.co/mUhysIHScn,0,others
1850,5902,flooding,,Citizens United wreaked havoc on our democracy. Democrats agree. We therefore better give some thought to 2 billionaires…,0,others
1851,2480,collide,,"Heavyweights collide! India-Australia clash to prove ODI supremacy. Cut-throat contest on the cards? ,… https://t.co/KEJy9omhsK",0,others
1852,3707,derailed,,Real Agenda of Kuala Lumpur Islamic Summit Plans Derailed by Saudi Arabia. https://t.co/aRxNthkyNv,0,others
1853,11344,wrecked,🇲🇾,he'll be wrecked... if that happens,0,others
1854,7250,mass%20murder,,"The dems, were for Iran last week, when Iran attacked our embassy in Iraq. They cried and said, gr… https://t.co/qg7IPz2ssB",0,others
1855,3908,destroy,Canada,How can Pelosi or Waters even show their faces? They try to destroy a President who has improved our country but allowed t…,0,others
1856,1128,blizzard,Stranger than Dystopia,for real tho Blizzard needs as many Fortnite players as they can get,0,others
1857,1209,blood,,LaBeouf You counter to the dark woods (Shia suprise) there's blood on Hope! You move stealthily toward,0,others
1858,2478,collide,,"Sex, Violence and Self-Discovery Collide in the Incandescent ‘Cleanness’ https://t.co/OqnQ4Y5ofQ #books #books… https://t.co/pc6WPalB2i",0,others
1859,7145,lightning,"Sydney, Australia",Thank you all!💛🙏So far 78 donations and ~$360 AUD raised in under a day! Let's keep it going! #BushfireAppealofSatoshi…,0,others
1860,1791,buildings%20on%20fire,"Egham, South East",Great to attend the fire safety working group this week. So important that we work together to share all the…,0,others
1861,9242,siren,,"a sliding door opens onto a city garden, a distant siren, a train https://t.co/vJIBxmq6Lc",0,others
1862,6667,hostages,,WHY would you need two planes to pick up four hostages? Are those two Air Fo… https://t.co/izd6hTIsNl,0,others
1863,8205,police,Washington Pennsylvania,He couldn't resist 🐶❤️️🎁 https://t.co/OjQ2msbJm4,0,others
1864,1772,buildings%20on%20fire,"London, England",A nod to Nowell Parr ... architect of the library the fire station and many other of our fine buildings. (Name of t… https://t.co/BuyBbXccLm,0,others
1865,8716,rioting,London,"You'd think the U.S. people would be rioting in the streets after substantial evidence shows 9/11 was an inside job, right? Nop…",0,others
1866,1315,body%20bag,"Lagos, Nigeria",Certified kneeling machine. Za BODY BAG GOVERNOR...,0,others
1867,3688,derailed,Hawaii,"IDEA With UBI, worker-owned coöperatives can pay under min IF the highest-paid worker (manager) m… https://t.co/7eCaKkTOWp",0,others
1868,2912,cyclone,北海道,Horizontal cyclone!? https://t.co/7RVsiEO8wE,0,others
1869,2812,crushed,,Speak up for those who cannot speak for themselves; ensure justice for those being crushed. -Proverbs 31:8,0,others
1870,878,blaze,Guam,Tbh I have no Idea what a Chamoru looks like. I've seen some of the whitest to some that are very dar… https://t.co/CyN87lV1Yg,0,others
1871,2141,catastrophic,"Katoomba, Blue Mountains",Conservationists and scientists fear bushfires that have ravaged parts of Australia have had a catastrophic impact on flora an…,0,others
1872,1284,blown%20up,"Wicken, Ely","Not denying this comparison but this article was done with bias. Kate was hounded for years, label… https://t.co/nlDKoliOIE",0,others
1873,10864,weapon,Nigeria,"Lord Jesus, I hand over into your hands. Keep evil far away from her . Surround her with your hedge of p…",0,others
1874,6359,heat%20wave,,"Ice rink in July, 98% humidity, heat wave, hit the dew point inside. Took 2 jams to realize… https://t.co/RmimEblBZr",0,others
1875,3117,death,"New Delhi, India",#NirbhayaCase: #SupremeCourt dismisses two convicts' #petitions against death penalty Nirbhaya case: Supreme Court… https://t.co/FxMdfTCLQN,0,others
1876,4808,emergency%20plan,Norge,"Very important read from my friend, Sandrine Dixson-Declève. We can emerge from our planetary emergency. Here's a plan https:/…",0,others
1877,7185,loud%20bang,,"the surrounding became noisier as ever and then this loud bang just made me fckng stunned. but in my big relief, it… https://t.co/Ws2uw32KlR",0,others
1878,5392,fatalities,All regions of South Africa,Some positive news from Effective Traffic Enforcement in Krugersdorp!! https://t.co/7pEfXIVdoe #ArriveAlive #Roadsafety,0,others
1879,3749,derailment,,how very helpful that because of a derailment in Hitchin 65 miles away you think people on BRIGHTON only… https://t.co/BfqAtSMkl0,0,others
1880,343,apocalypse,France,Images bibliques – Apocalypse 21:3-4 #LeChrist #LeSeigneur #autorité #JésusChrist #Dieu #laRédemption… https://t.co/IzB3xwOTU5,0,others
1881,7512,military,,Check out what I found. JAPAN WWII Military Old battlefield picture postcard NORTH CHINA WW2 https://t.co/EX1yYQRmI2 via,0,others
1882,2644,crash,Hong Kong,"Nancy Pelosi is an EMBARRASSMENT Pelosi said ""whatever!"" when the host mentioned protests in Iran are against Islamic r…",0,others
1883,3464,demolished,"Port Harcourt, Nigeria","Chai. There's this happening joint at Artillery junction close to the Ecobank, Mimi Joint and Grill. It has just be… https://t.co/XluwBavdV0",0,others
1884,303,annihilation,"Adelaide, South Australia",ANNIHILATION https://t.co/3QhIwn016i,0,others
1885,2661,crash,Kansas City,Mandy the cat came first while matt was still recovering from the citadel crash and before kaidan stepped down as a… https://t.co/a87MyNmsiw,0,others
1886,9480,storm,,"As I’m not really doing much with music right now, I will be changing my twitter page name here shortly. Especially since…",0,others
1887,8776,rubble,,"We get a sprawling view of a nice meadow, it looks like the mushroom kingdom. And far in the distance w… https://t.co/NtElHGYK1B",0,others
1888,9428,snowstorm,"British Columbia, Canada","Not quite ready to bite on a major snowstorm for Victoria, but you know, you can kinda see the signs developing. #BCsnow…",0,others
1889,569,attack,"San Francisco, CA","Six hours before Iran sent missiles to two military bases in Iraq, the Danish govt and the Defense Force knew about the…",0,others
1890,1585,bombing,miami,30% of Republican primary voters nationally say they support bombing Agrabah. Agrabah is the country from Aladdin. #NotTheOni…,0,others
1891,2817,crushed,,Absolutely CRUSHED 😳🔥 https://t.co/vXt60Bp95F,0,others
1892,4469,drowning,St. Louis,"It's like instead of singing ""which side are you on"" to police, the young socialists are just drowning their friend… https://t.co/54QCNb3wfN",0,others
1893,3334,deluge,"Seattle, WA","With #CCPA now taking effect, many businesses will start to see #data subject requests come into their systems by t… https://t.co/POMdK98PW5",0,others
1894,4283,drought,"Brisbane, Australia","Given on of the biggest contributors to poor heakth outcome is being from lo socioeconomic regions, and those regio… https://t.co/I3ArGPpuyQ",0,others
1895,8224,police,,Workers MUST not agree for the comprehensive health insurance to be withdrawn from NHIF. Truth is that there is no private in…,0,others
1896,4414,drowned,,You have never been drowned! Your tea will not bother me!----Röbel will the equations and three hours' exercise and clothes,0,others
1897,10342,trapped,"London, England",We're the only place on earth that has the rip-off that is leasehold. It's a feudal hangover that has trapped millions in mise…,0,others
1898,2083,casualty,Tasmania,Years ago I nearly was a casualty of cancel culture. Some NZ tweeters had been piling on me on &amp; off for a long time &amp; I exp…,0,others
1899,8009,outbreak,He/Him · Demisexual · INFP-T,"can't sleep, time for Outbreak. 💙🐺 https://t.co/0UvIQGXbxt",0,others
1900,10021,terrorist,"Mumbai, India",He is speaking like terrorist. https://t.co/gAgQ8YxEPy,0,others
1901,8985,screaming,vormir,english articles really be blurring these mfs' faces but when the article is bad and is about x1 they be putting the boys…,0,others
1902,11303,wreckage,"Kentucky, USAhttps:",My piece tonight on why Christopher Wray isn’t the right man for the big—and necessary—job of reforming the FBI. “Rather…,0,others
1903,1063,blight,"Clare, Ireland",“It’s a blight on the country as a whole.” Pippa is right there. Pat McCormack claims these moves will 'end our dai… https://t.co/CSNGWEKO28,0,others
1904,1440,body%20bags,,How about that Wall? What if the headline was in the U.S. Does this seem normal? https://t.co/WAxdavrHCQ,0,others
1905,9280,sirens,,kick me - sleeping with sirens,0,others
1906,6835,injuries,"East Midlands, England","Don't think we have the bodies to fuck him off, with the amount of injuries racking up we mig… https://t.co/giOL1a7fxk",0,others
1907,7833,obliterate,Connecticut,"You crush them and you crush them without mercy because once they turn 10, they will absolutely obliterate you.",0,others
1908,3179,deaths,Ipoh,Long-acting beta-2 agonists - such as salmeterol and formoterol - should be used in asthma only if combined with an inhale…,0,others
