,text,target
2940,Could any leader of Congress show courage of demolition of article 370? All are only for power and mon… https://t.co/C7lHJP4tlk,0
2941,"🚨 Urgent Update 🚨

Attention everyone in Lumbini Province, Gulmi District! A landslide has occurred in Jaluke, Malika Rural Municipality-3. Please stay safe and follow the instructions of local authorities. Our thoughts are with the affected community. #StaySafe #LandslideAlert #GulmiStrong",1
2942,i will definitely survive because the zombies will run away because his loud ass https://t.co/wudUbu5khq https://t.co/pNMVym49fQ,0
2943,"🚨 Urgent Update! 🚨 A devastating landslide hit Baichhap in Purbakhola Rural Municipality-1, Palpa district, Lumbini province. Stay safe and stay tuned for more information. #LandslideAlert #StaySafe #Purbakhola1 #Palpa #Lumbini",1
2944,"🚨 ALERT 🚨 Landslide reported in Sekhaya, Khandbari Municipality-7, Sankhuwasabha. Stay safe and follow local authorities' instructions. #Landslide #SafetyFirst #Koshi",1
2945,Not everyone staring at you is admiring you. Some are amazed you survived the traps they set for you 😂,0
2946,"📄 SPOTLIGHT: In our latest AFC on The Right To Sexuality, Sana Tajuddin from writes on the need to addre… https://t.co/7pcQzPbURr",0
2947,"🚨 Urgent News Alert 🚨
A devastating landslide hit Baisari, Raghuganga Rural Municipality-8, Myagdi district, Gandaki province today. Please stay safe and follow local authority instructions. #Landslide #Myagdi #StaySafe",1
2948,"🚨 Urgent Update 🚨

Title: Landslide at Salmatole, Shadananda Municipality-6

🌧️ Hazard: Landslide
📅 Incident on: 8/26/2021
📍 Province: Koshi
🌄 District: Bhojpur
🏘️ Municipality: Shadananda
🏢 Ward: 6

Stay safe, everyone! Our thoughts are with the affected community. 🙏 #LandslideAlert #StaySafe #ShadanandaMunicipality",1
2949,"On July 15, 2023, a landslide occurred in Ranikot, Sisne Rural Municipality-6 in Rukum East, Lumbini. Thankfully, there were no casualties or serious damage reported. Relevant institutions are further investigating the cause of the landslide to take preventive measures.",1
2950,"An outrage I've never heard of after an event over 7 years ago, I'm flattened",0
2951,Perhaps you're right. Have read some hair raising articles… https://t.co/9NFr33qjvs,0
2952,yoonbin said no one’s doing it like me and 2020 is my year #Ben_Wounds https://t.co/llwTsCzdDP,0
2953,"🔥 Forest Fire Alert! 🔥
A devastating forest fire has broken out in Bansagadhi Municipality-7, Bardiya. Please stay safe and follow local authorities' instructions. Our thoughts are with the affected residents. #ForestFire #Bardiya #StaySafe",1
2954,This is what smoke blown in from bad bush fires look like,0
2955,"🚨 Urgent Announcement 🚨

🌊 Flood at Thotnekhola, Siddhicharan Municipality-4 🌊

Dear residents of Siddhicharan Municipality-4,

We regret to inform you that a severe flood has occurred today at Thotnekhola. Please stay safe and take necessary precautions to ensure your well-being.

📅 Incident Date: 9/1/2019
📍 Location: Thotnekhola, Siddhicharan Municipality-4
🌍 Province: Koshi
🏞️ District: Okhaldhunga

Please stay tuned for further updates and follow the instructions from local authorities.

#FloodAlert #StaySafe #Okhaldhunga",1
2956,wwx: emergency!! im gonna turn into a paperman and investigate jgy's case!!!! also wwx: ohh. is that lwj's. forhead ribbon.…,0
2957,Public declaration of someone's demise without clear comfirmation shld nt be encouraged. In as much as I Stan…,0
2958,I hope and wish all municipality may ganitong tent #TaalEruption2020 #TaalAshfallWatch Taal Volcano … https://t.co/TpnMdb9CeE,0
2959,"🚨 ALERT 🚨
A devastating landslide occurred at Lamrang, Bakaiya Rural Municipality-11 in Makwanpur district, Bagmati province. Stay safe and follow local authorities' instructions. #Landslide #Emergency #StaySafe",1
2960,"#OnThisDay 1942 submarine HMS TRIUMPH is lost off Greece, probably as the result of a collision, with the loss…",0
2961,"🚨#LandslideAlert🚨

A devastating landslide struck Danda Gaau, Raghuganga Rural Municipality-8 in Myagdi district, Gandaki province. Stay safe and follow local authorities' instructions. Our thoughts are with the affected community. #StaySafe #NaturalDisaster #Myagdi #Nepal",1
2962,"What forests do: 🌳 buffer impact of storms &amp; floods 🌿 help address the climate crisis 🌲 provide shelter, jobs &amp; se… https://t.co/I9ErTowd0g",0
2963,"This is the thing that has infuriated me. If Black Democrats were paying freaking attention, it should have infuriated t…",0
2964,"I mean, there's directness though. Like, the townhall of whatevertown Alabama was built with slave… https://t.co/utqajXNNzn",0
2965,"🚨#BreakingNews: Flood hits Simleni in Tulsipur Submetropolitan City-4, Dang. Stay safe and follow local authorities' instructions. #FloodAlert #StaySafe #SimleniFlood #Dang #Lumbini",1
2966,gotta hand it to the weird gun girl for interviewing college kids and getting ruthlessly demolished each and every time an…,0
2967,"From November 7-8, 2019, JCCU organized “Fukushima nuclear power plant decommissioning process inspection tour”. https://t.c…",0
2968,I just noticed that POTUS Trump is now up to 70.8 Million Twitter followers. MAGA patriots are going to kick ass &amp; take na…,0
2969,"At approximately 4:10 PM local time on June 30, 2023, a landslide struck Pachaljharana Rural Municipality-3 in Kalikot district in Karnali province. The incident resulted in substantial property loss and concern among locals of further damages.",1
2970,"🚨 Emergency Alert 🚨

🌊 Flood at Gosalain, Birtamod Municipality-3 🌊

📅 Incident Date: 7/11/2019
📍 Province: Koshi
🏙️ District: Jhapa
🏢 Municipality: Birtamod
🏘️ Ward: 3

Stay safe and follow local authorities' instructions. Our thoughts are with everyone affected by the flood. 🙏

#FloodAlert #StaySafe #Birtamod #Jhapa #Koshi #NaturalDisaster",1
2971,"🚨 Urgent Alert: Flood at Jalkeni, Miklajung Rural Municipality-3 🚨

🌊 A devastating flood has hit Jalkeni, Miklajung Rural Municipality-3 in Morang district. Please stay safe and take necessary precautions.

📅 Incident Date: 8/2/2020
📍 Province: Koshi
🏢 Municipality: Miklajung
🏘️ Ward: 3

🙏 Our thoughts and prayers are with the affected community. Stay strong! #Flood #EmergencyResponse",1
2972,Get the nuclear industry to pay Utah for the privilege of building the biggest reactor in the country. Then use the… https://t.co/8y8fOkFKZQ,0
2973,"There, not here: How new marijuana laws in Illinois may affect Indiana border counties | Eyewitness ... https://t.co/Q8pyPqm7zZ #cannabis",0
2974,We need to classify Anti Vax as Bioterrorism,0
2975,"Our CEO, Justin Butler, Ph.D. will be presenting at Space to Connect in London tomorrow. This free to attend Space Applica…",0
2976,"John Brennan, the guy who signed the Saudi 9/11 Hijacker Passports into the US so they could rece…",0
2977,Old wounds? NO. Our wounds have never healed cause old wounds are constantly torn back open and new wounds are still being…,0
2978,"🚨 Urgent Update 🚨

🌧️ Landslide Alert 🌧️

A devastating landslide struck Pogram in Tara Khola Rural Municipality-2, Baglung district, Gandaki province on 7/7/2021. Our thoughts are with the affected residents of Ward 2. Stay safe and stay tuned for further updates. 🙏 #LandslideAlert #StaySafe #BaglungStrong",1
2979,The Left will try to ruin his career now. https://t.co/jvXSjFyUb6,0
2980,Distressing scenes in the Australian Open qualifiers in Melbourne as Dalila Jakupovic is forced to retire when bushfire s…,0
2981,Ya Allah ... Protect us from HELLFIRE Protect us from HELLFIRE Protect us from HELLFIRE Protect us from HELLFIRE Protect us…,0
2982,"🌊 Flood Alert! 🌊
Stay safe, Bardibas! 🙏
Flood reported at Bardibas Municipality-4, Mahottari District, Madhesh Province. 📍
Keep a lookout for updates and follow safety guidelines. 🚧
#FloodAlert #StaySafe #BardibasFlood #MahottariDistrict",1
2983,"Residents of Haldibari Rural Municipality-5 in Jhapa district were hit with a major flood on July 12, 2023. The flood triggered a massive evacuation with the rescue of 80 households being conducted by Koshi Province's Provincial Disaster Management Office. The incident caused severe damage to roads and infrastructure in the municipality.",1
2984,It is little known that Chris Lee's neighbor in London in the 1960s was Boris Karloff! They lived at 43 &amp; 45 Cadogan SQ. K…,0
2985,Chicken shit he will get laid out stretcher time,0
2986,"When the Devil wanna destroy someone,he first attacks their identity;confuses them,making them believe what they…",0
2987,"24 people were affected by a landslide that took place at Paira Khola in Buddhabhumi Municipality-8, Kapilbastu district, Lumbini province on 2023-07-04. Local authorities are handling the situation and providing relief to the affected individuals.",1
2988,"🚨 Urgent Alert 🚨

A devastating landslide has occurred at Khesang, Pauwadungma Rural Municipality-6, Bhojpur. Please stay safe and avoid the affected area. Our thoughts and prayers are with the residents of Ward 6. #LandslideAlert #StaySafe #Bhojpur #Pauwadungma",1
2989,"Heavy monsoon rains caused flash floods in Yangwarak Rural Municipality-4, Koshi district of Panchthar province on 18th June 2023. Many homes were damaged due to the floods. Authorities have called on relief and rescue teams from the government and Nepal Red Cross Society to provide assistance to the affected households.",1
2990,"A massive landslide occurred at Hemja Mardi Bhir, Ward 25 of Pokhara Lekhnath Metropolitan City in Gandaki district on 2023-0707-05. Property losses are assessed but it is unclear whether there were any casualties. Authorities are still working to clear the debris and restore services.",1
2991,"we, one its MUST be unstoppable our boys who got that kind of disrespect not from those agencies only but from the whole indu…",0
2992,Look at this! Fricken heat wave up in here #Timeless https://t.co/dxHGwvi3fr,0
2993,"🚨 ALERT 🚨
A devastating landslide occurred at Raksaul, Surnaya Rural Municipality-5 in Baitadi district, Sudurpashchim Province. Please stay safe and follow local authorities' instructions. Our thoughts are with the affected community. #Landslide #Baitadi #Sudurpashchim",1
2994,2 TYPES OF FIRE EXTINGUISHER BOBBY CURL STRAIGHT https://t.co/7g85ZNCf3Z,0
2995,Overflowing water caused by incessant heavy rainfall has inundated Tamrang Khola of Maiwakhola Rural Municipality (Ward 3) in Taplejung district in the Koshi province on 17th June 2023. Dozens of households have been affected by the sudden floods.,1
2996,"🚨 Urgent Notice! 🚨

Attention residents of Gaur Municipality-3 in Rautahat district! 🌊

We regret to inform you that a severe flood has occurred in your area. Please stay alert and take necessary precautions to ensure your safety. Seek higher ground and avoid flooded areas. 🏞️

For more information and assistance, please contact the local authorities. Stay safe, everyone! 💙

#FloodAlert #SafetyFirst #GaurMunicipality #Rautahat #Madhesh",1
2997,Will Hodgman is the man who decimated Tasmanian health care. People with… https://t.co/ncf00r0bIM,0
2998,God help us. 😭😭😭 The potential gifts who were destroyed in this number -- the 1st woman US President? The resear… https://t.co/q1G5Ga5bTQ,0
2999,"🔥 Forest Fire Alert! 🔥
A devastating forest fire has broken out in Salleni, Diprung Chuichumma Rural Municipality-4, Khotang. Please stay safe and follow the instructions of local authorities. Our thoughts are with the affected community. #ForestFire #Khotang #StaySafe",1
3000,"🚨 Urgent Announcement 🚨

Title: Landslide at Ghopte Bhir, Thasang Rural Municipality-4

We regret to inform you that a devastating landslide has occurred at Ghopte Bhir in Thasang Rural Municipality-4, Mustang. Please exercise caution and stay away from the affected area.

📅 Incident Date: 6/20/2021
📍 Province: Gandaki
📍 District: Mustang
📍 Municipality: Thasang
📍 Ward: 4

Our thoughts are with the affected community. Stay safe and stay tuned for more updates.

#LandslideAlert #StaySafe #MustangStrong #ThasangRuralMunicipality",1
3001,"I love this President. He is so sweet with this wounded soldier, so respectful and caring. But then, n…",0
3002,"Must 500,000 persons die &amp; whole villages razed before the , , can DO anything concrete on…",0
3003,When Harry swaps places with aj to stay behind and detonate the bomb and says look after my little girl in armogedd… https://t.co/4E7nTZEjlZ,0
3004,"🌊 Just in: Flood at Sirsiya, Birgunj Metropolitan City-25! Stay safe everyone. 🙏 #FloodAlert #SirsiyaFloods #StaySafe #Birgunj #Parsa #Madhesh",1
3005,"Flash floods in ward eight of Raghuganga Rural Municipality, Myagdi District, Gandaki Province swept over Babiyachaur Bagar on June 20th, 2023. Days of torrential rains caused all nearby rivers to swell, displacing many families in the area and leaving a trail of destruction behind.",1
3006,I agree. Chief Justice Robert appears to try and distance himself when ever he can. I know the GO… https://t.co/XPkgdcRKgl,0
3007,"🚨 Urgent Alert 🚨
A devastating landslide has occurred in Gargeni, Pyuthan Municipality-7, Pyuthan District, Lumbini Province. Please stay safe and follow local authorities' instructions. Our thoughts are with those affected. #Landslide #Pyuthan #StaySafe",1
3008,"🚨 Earthquake Alert 🚨
📍 Shuklaphanta National Park, Ward 99 🌍
📅 Incident on: 4/25/2015 ⚠️
🌋 Stay safe everyone! 🙏🏼
#Earthquake #SafetyFirst #ShuklaphantaNationalPark",1
3009,Going off the cliff at 60 miles an hour instead of 100 is still going off the c… https://t.co/bfEikhrtFh,0
3010,"🚨 Urgent Alert 🚨

🌊 Flood at Chisapani, Baijanath Rural Municipality-1 🌊

📅 Incident on: 7/8/2019
📍 Province: Lumbini
🏢 District: Banke
🏘️ Municipality: Baijanath
🗺️ Ward: 1

Stay safe and take necessary precautions. Our thoughts are with everyone affected by this natural disaster. 🙏 #Floods #StaySafe #ChisapaniFlood #Baijanath #Banke #Lumbini",1
3011,"🚨 Urgent Announcement 🚨

A massive landslide has occurred at Chichila Bajar, Chichila Rural Municipality-1, in Sankhuwasabha district. Please exercise caution and stay away from the affected area. Authorities are working diligently to ensure everyone's safety. Stay tuned for further updates. #LandslideAlert #StaySafe #ChichilaRuralMunicipality",1
3012,"🚨 Urgent Update 🚨

⚠️ Landslide at Yakhopcha, Meringden Rural Municipality-5 ⚠️

There has been a landslide incident reported in Yakhopcha, Meringden Rural Municipality-5. Please exercise caution and stay away from the affected area.

📅 Incident Date: 9/3/2021
📍 Province: Koshi
🗺️ District: Taplejung
🏢 Municipality: Meringden
🌄 Ward: 5

Stay safe, everyone! 🙏 #LandslideAlert #SafetyFirst",1
3013,"🚨 Urgent Notice 🚨

🌊 Flood Alert 🌊

A devastating flood has hit Ratuwakhola, Kamal Rural Municipality-5, Jhapa District, Koshi Province. Please stay safe and take necessary precautions. Our thoughts are with everyone affected by this natural disaster. 🙏

#FloodAlert #StaySafe #JhapaDistrict #KoshiProvince",1
3014,"🔥 Forest Fire Alert! 🔥

📍 Location: Paiyutar, Tarakeshwor Municipality-6, Kathmandu 🌲

📅 Incident Date: April 19, 2021 📅

🌍 Province: Bagmati, Nepal 🇳🇵

Stay safe and keep an eye out for updates! 🚨 #ForestFire #EmergencyAlert #StaySafe",1
3015,"🚨 Urgent Update 🚨 

🌊 Flooding Alert 🌊

📍 Patrangbari, Dharan Submetropolitan City-4

📅 Incident Date: 7/14/2019

🌍 Province: Koshi
📍 District: Sunsari
🏢 Municipality: Dharan
🏘️ Ward: 4

Stay safe and take necessary precautions! 🙏

#FloodAlert #Patrangbari #Dharan #StaySafe #Precautions #NaturalDisaster",1
3016,"Jae: “Do you play guitar, a little?” Amaya: “No, I just love you” HIS REACTION😭😭😭 I’M DEVASTATED😫♥️ https://t.co/w76RMVm4jV",0
3017,"Yesterday on 2023-07-05, a landslide occurred at Namuna Basti of Bagara in ward 7 of Nalgaad Municipality in Jajarkot District of Karnali Province. The incident has caused damages to houses and properties. Local authority have started an immediate investigation.",1
3018,"🚨 Urgent Alert 🚨

🌊 Flood Warning 🌊

📅 Incident Date: 8/17/2019
📍 Location: Balai, Chhayanath Rara Municipality-6
🏞️ Province: Karnali
🏘️ District: Mugu
🏢 Municipality: Chhayanath Rara
🏢 Ward: 6

Stay safe and take necessary precautions. Keep an eye out for updates. #FloodWarning #StaySafe #Balai #ChhayanathRara",1
3019,"🔥 Forest Fire Alert! 🔥

Stay cautious, everyone! A forest fire has been reported in Dhate, Phedap Rural Municipality-3, Terhathum. Please avoid the area and follow the instructions of local authorities. Let's hope for the safety of all. 🙏

#ForestFireAlert #StaySafe #TerhathumHazardUpdate",1
3020,"🚨 Urgent Update 🚨

A devastating landslide has occurred in Lata, Kuse Rural Municipality-8, Jajarkot. Our thoughts and prayers are with all the affected families. Stay safe and stay tuned for more updates. 🙏

#LandslideAlert #PrayForLata #StaySafe",1
3021,"I wholeheartedly and unironically support this, it's the only way I survived my PhD. https://t.co/AQY4Zo4itu",0
3022,"FRUSTRATING WEEK FOR GUATEMALA RESCUE, BUT WE ARE CLOSE TO LIFT-OFF. Preparations for the flight to get the animals re…",0
3023,"Coal is the number one driver of carbon emissions, we need a plan to transition Australia off coal to prevent more catas…",0
3024,"People of Dobhane in Yangwarak Rural Municipality-4, Koshi District, have been affected by flood on June 19, 2023. The flood caused destruction of houses and properties. Relief efforts are underway to help residents in the area.",1
3025,"Hi, I am Kuchi and I’m hosting a blood drive in Abuja on the 25th of January for in partnership with the Nati…",0
3026,"🚨 Urgent Update! 🚨

🌧️ Landslide at Dhorpheri, Shuklagandaki Municipality-9 🌧️

📅 Incident Date: 7/1/2021
📍 Province: Gandaki
📍 District: Tanahu
📍 Municipality: Shuklagandaki
📍 Ward: 9

Stay safe, everyone! 🙏 Our thoughts are with the affected community. #Landslide #EmergencyResponse #StaySafe",1
3027,Know the reason and then imagine the filth in the minds of everyone who hail him as a hero &amp; budding youth leader. It’s u…,0
3028,"Lately I've been thinking again about what , Miriam Rose Ungunmerr Baumann, and Gerard Manley Hopkins tell…",0
3029,"On June 23rd 2023, a landslide occurred at Kahule Ward 24 of Pokhara Lekhnath Metropolitan City, Kaski district, in the Gandaki province. The incident caused a disruption to transportation and other activities. A full-scale rescue and mitigation operation is underway.",1
3030,OH MY GOD MY WORLDS COLLIDED,0
3031,"On 23 June, 2023 a landslide occurred in Charuwa Gaau, Ward-1 of Molung Rural Municipality in Okhaldhunga district of Koshi province. The mountainside collapsed due to heavy monsoon rains, causing fear and panic among the locals. Officials are yet to assess the extent of the damage.",1
3032,"🚨 Urgent Alert 🚨
Flood reported at Laxinarayan, Kachankawal Rural Municipality-1, Jhapa, Koshi. Stay safe and follow local authorities' instructions. #FloodAlert #StaySafe #Jhapa #Koshi",1
3033,My whole bio is KS smear i want them to have the image of me burned into their eye holes,0
3034,"A forest fire wreaked havoc at Jogimare, Sandhikharka Municipality-11 in Lumbini district on June 2, 2023. People, animals and properties were greatly threatened by the blaze, with locals and authorities diligently fighting the flames before successfully containing them. There is an investigation ongoing to determine the cause of the fire.",1
3035,"#IranProtests2020 Taraneh Alidoosti, Iran's most famous actress, writes on her Instagram page w/ 6 million followers: ""…",0
3036,30 June 2021 reported a major landslide in Raskot Municipality-7 of Kalikot district in Karnali province. Multiple houses near interracial area were affected. Emergency services have been deployed to aid and rescue operations. Search and Rescue operations are underway.,1
3037,"🚨 Urgent Alert 🚨

A landslide has occurred at Mulpani, Chaubise Rural Municipality-1 in Dhankuta district of Koshi province. Please exercise caution and stay away from the affected area. Stay tuned for more updates. #LandslideAlert #StaySafe #Dhankuta #ChaubiseRuralMunicipality",1
3038,Blaze your a weird person steak overrated?,0
3039,"🚨 Urgent Alert! 🚨

A devastating landslide has occurred in Itahari Submetropolitan City-5, Sunsari. Please exercise caution and stay away from the affected area. Our thoughts and prayers are with the residents of Itahari, and we hope for their safety and well-being. 🙏

#LandslideAlert #StaySafe #Itahari #Sunsari #Nepal",1
3040,I would have flattened the psycho in retaliation,0
3041,"🔥 Forest Fire Alert! 🔥

📍 Location: Chauphal, Katari Municipality-1, Udayapur
📅 Incident Date: 3/28/2022

Attention everyone in Koshi Province! A devastating forest fire has broken out in Chauphal, Katari Municipality-1, Udayapur. The flames are spreading rapidly, posing a serious threat to the surrounding areas.

🚨 Please stay safe and follow the instructions of local authorities. Avoid the affected area until it is declared safe. Our thoughts are with the residents and wildlife affected by this unfortunate incident.

#ForestFire #Udayapur #StaySafe #KoshiProvince",1
3042,"🚨 Urgent Update 🚨
A devastating flood has hit Bhotekoshi Rural Municipality-2 in Sindhupalchok district, Bagmati province. Our thoughts are with the affected families. Stay safe and stay tuned for more updates. #FloodAlert #StaySafe #BhotekoshiRuralMunicipality",1
3043,State Department employees were taken hostage. We thought that the ruling class hated America… https://t.co/CfZQnVgFL7,0
3044,"🚨 #FloodAlert 🚨

🌊 A devastating flood has hit Sakraul, Kaudena Rural Municipality-7 in Sarlahi district, Madhesh province. Please stay safe and follow local authorities' instructions. Our thoughts are with the affected community. #Flood #Sarlahi #StaySafe",1
3045,"A horrific landslide incident occurred in Konjyosom Rural Municipality-4 of Lalitpur District, Bagmati Province, on July 14, 2023, leaving behind a deadly trail. There's no news yet about casualties or size of destruction caused by the landslide.",1
3046,"🚨 Urgent Alert 🚨
A devastating landslide has occurred in Phuli, Rolpa Municipality-10. Please stay safe and follow local authorities' instructions. Our thoughts are with the affected community. #Landslide #Phuli #Rolpa #StaySafe",1
3047,"🔥 Forest Fire Alert! 🔥

📍 Palasea, Suryabinayak Municipality-9, Bhaktapur

📅 Incident Date: 4/15/2022

🌲 A devastating forest fire has broken out in Palasea, Suryabinayak Municipality-9, Bhaktapur. The situation is critical and requires immediate attention. 

🚨 Please stay safe and avoid the affected area. We urge everyone to follow the instructions of local authorities and take necessary precautions. 

💔 Our thoughts are with the residents and wildlife affected by this tragic event. Let's come together and support the efforts to combat this forest fire. 

#ForestFireAlert #SafetyFirst #PrayForPalasea",1
3048,"🌊 Flood Alert 🌊

🚨 A severe flood has hit Maikhola in Jhapa Rural Municipality-1, Jhapa District, Koshi Province. 🚨

📅 Incident Date: 7/25/2019
📍 Location: Maikhola, Jhapa Rural Municipality-1, Jhapa District
🏢 Municipality: Jhapa
🏘️ Ward: 1

Please stay safe and follow the instructions from local authorities. Our thoughts are with the affected community. 🙏

#FloodAlert #StaySafe #Jhapa #Koshi",1
3049,When you’re engulfed in what you love to do. The right people will come.,0
3050,We need Flybe to fly us Cornwall to London because...? Gentle reminder: an area a good part of UK burned in Austra… https://t.co/OTc8CA8e0t,0
3051,".'s Bangtan Bombs Have Subtitles Now, So Celebrate By Watching Jungkook Eat Ice Cream: https://t.co/fHZDRdi07d …",0
3052,Nalanda University A complete box of our history which was destroyed by invaders and city named after them Nalanda was destr…,0
3053,"🚨 Landslide Alert 🚨

A landslide has occurred at Baisari, Raghuganga Rural Municipality-8, Myagdi. Stay safe and follow local authorities' instructions. #Landslide #Myagdi #StaySafe",1
3054,Lmfaooooo worlds collide https://t.co/WAaN0Eanh4,0
3055,"Flood at Nichamari, Belbari Municipality-8 on July12, 2023 affected thousands of families in Koshi's Morang district. The Ward 8 villagers and local authorities are doing all they can to help the victims.",1
3056,"2019 is officially Australia’s hottest year on record, &amp; with that has brought an earlier start to bush fire season… https://t.co/fW2N3fuyzu",0
3057,"Don, my, what a hypocrite! ""DO NOT KILL YOUR PROTESTERS"" from a man who wants his protesters carr… https://t.co/C4yn69qrXn",0
3058,"🚨 Urgent Update 🚨
A devastating landslide has occurred in Gurunda, Umakunda Rural Municipality-2, Ramechhap district, Bagmati province. Please stay safe and follow local authorities' instructions. Our thoughts are with the affected community. 💔 #LandslideAlert #StaySafe #PrayersForGurunda",1
3059,"🔥 Forest Fire Alert! 🔥

📍 Dhandbansi, Pokhara Lekhnath Metropolitan City-13

📅 Incident Date: 4/14/2021

🌍 Province: Gandaki
🌆 District: Kaski
🏢 Municipality: Pokhara Lekhnath
🏘️ Ward: 13

🚨 Stay safe, everyone! 🙏🏼
#ForestFire #EmergencyAlert #StaySafe",1
3060,"Reports are emerging of a deadly landslide in Sirijangha Rural Municipality-4, Taplejung on 15th June 2023. The mountainside near the Rudhauli village in the locality was hit with force by a massive landslide, taking three lives so far. Rescue operations are now underway in the area to help affected families evacuate the area.",1
3061,"Two alien races go to war, and Earth is caught in the middle. Now it's up t… https://t.co/IkLFXK1SeK",0
3062,omg I just remembered my guy friend was gonna smoke me out and we hotboxed his friends car and it was just us 3 and… https://t.co/wAgII3mvdo,0
3063,"If Modi is not fascist , Hitler wasn't either. Hail Modi https://t.co/z8EDtZ8SGt",0
3064,"AG Barr on Pensacola Attack: “This was an Act of Terrorism"" https://t.co/l8L0phDYKr",0
3065,"This comes to mind when I read all the comments - I remember in 2016 ""Rumors"" of W…",0
3066,"🌊 Flood Alert! 🌊
Stay safe, Bhajani Municipality-7! 🚧
A flood has hit your area on 7/2/2018. 💔
Please take necessary precautions and stay updated with local authorities. 🙏
#FloodAlert #StaySafe #BhajaniMunicipality7 #Kailali #Sudurpashchim",1
3067,And of my many kids. The kids who came home survived. Johnny Herbert and Eva.,0
3068,WTF THE ENDING I SCREAMED WHY SHE DID THAT... SHADY QUEEN 💀,0
3069,he'll be wrecked... if that happens,0
3070,"Before we help advance crypto mass adoption, let's help advance the human race first. Let's use crypto to help people.…",0
3071,giorno: what’s your blood type? fugo: how would i know? giorno: how would you not? fugo: who do you think i am? karl…,0
3072,"🚨 Earthquake Alert 🚨

🌍 Title: Earthquake at Buddhabhumi Municipality-8 🌍

📅 Incident on: 4/25/2015
📍 Province: Lumbini
🏞️ District: Kapilbastu
🏙️ Municipality: Buddhabhumi
🏢 Ward: 8

Stay safe and keep calm, everyone! Our thoughts are with the affected community. 🙏 #Earthquake #StaySafe #BuddhabhumiMunicipality #Kapilbastu",1
3073,"🔥 Forest Fire Alert! 🔥

📍 Dharampur, Bedkot Municipality-5, Kanchanpur, Sudurpashchim Province

📅 Incident Date: 4/23/2021

Stay safe, everyone! Let's pray for the safety of the affected area. 🙏 #ForestFire #Dharampur #BedkotMunicipality #Kanchanpur #Sudurpashchim",1
3074,"A deadly landslide occurred in Fedi , Kepilasagadhi Rural Municipality-1, Khotang District, Koshi Province on June 22, 2023. Several homes have been destroyed and multiple casualties have been reported. Rescue operations are underway.",1
3075,"🚨 ALERT 🚨
A devastating landslide occurred at Mulkhola, Panauti Municipality-12, Kavrepalanchok District, Bagmati Province on 2023-08-26. Stay safe and follow local authorities' instructions. #Landslide #SafetyFirst #Panauti #Kavrepalanchok",1
3076,Currently rioting!!! 😡 https://t.co/kpG9KNSWXK,0
3077,"🚨 Breaking News 🚨 
An earthquake has struck JayaPrithivi Municipality-11 in Bajhang district, Sudurpashchim province. Stay safe and follow local authorities' instructions. #Earthquake #StaySafe #Bajhang",1
3078,Marcelito Pomoy 🔥🔥 nakaka proud! https://t.co/RZI6Gd3MpM,0
3079,"Huge news for #LFC - Fabinho is back, could be involved v Man U on Sunday...and will start in the FA Cup the following w…",0
3080,"🚨 Urgent Alert! 🚨

🌊 Flood at Lakhachour, Naubahini Rural Municipality-6 🌊

📅 Incident on: 7/3/2020
📍 Province: Lumbini
🏞️ District: Pyuthan
🏢 Municipality: Naubahini
🏘️ Ward: 6

Stay safe and take necessary precautions. Our thoughts are with everyone affected. 💔 #FloodSafety #StayStrong #Pyuthan #Nepal",1
3081,"If an HGV, wrongly using this bridge causes it to collapse any diversion will be for a great deal longer… https://t.co/HYYqjceqSU",0
3082,"🚨 Urgent Update 🚨

🌧️ Landslide Alert in Chhakdole, Kathmandu Metropolitan City-5! 🌧️

📅 Incident Date: 7/2/2021
📍 Province: Bagmati
🏞️ District: Kathmandu
🏢 Municipality: Kathmandu
🏘️ Ward: 5

Stay safe and follow local authorities' instructions. Our thoughts are with everyone affected. 🙏 #LandslideAlert #StaySafe #KathmanduStrong",1
3083,"On 2023-06-17, a devastating landslide occurred in Ward 1 of Pathibhara Yangwarak Rural Municipality in Taplejung District, Koshi Province. Rescuers are still trying to locate survivors at the site of Sesambu. There is no word yet on the extent of destruction of lives and properties.",1
3084,"🌊 Flood Alert 🌊

📍 Shivapuri Rural Municipality-6, Nuwakot, Bagmati Province

📅 Incident Date: 8/17/2018

Stay safe, everyone! Heavy flooding has been reported in Shivapuri Rural Municipality-6, Nuwakot. Please take necessary precautions and follow the instructions of local authorities. Our thoughts are with the affected community. 🙏

#FloodAlert #StaySafe #Nuwakot #ShivapuriRuralMunicipality #BagmatiProvince",1
3085,"Flood at Makalu Bange Bazar in Makalu Rural Municipality-2, Sankhuwasabha District, Koshi Province, on 19 June 2023 has caused significant damages. People from Makalu Rural Municipality Ward 02 are trying to normalize the situation caused by the flood.",1
3086,"🚨 Urgent Update 🚨

Title: Landslide at Jinakhu, Dudhouli Municipality-12

🌍 Province: Bagmati
📍 District: Sindhuli
🏢 Municipality: Dudhouli
🏢 Ward: 12

🚧 A devastating landslide occurred on 7/1/2021 in Jinakhu, Dudhouli Municipality-12. Our thoughts are with the affected community. Stay safe and stay tuned for more updates.

#LandslideAlert #EmergencyResponse #StaySafe",1
