Verified,Title,Description,Source,Hazard,Incident on,Province,District,Municipality,Ward,Total estimated loss (NPR),Agriculture economic loss (NPR),Infrastructure economic loss (NPR),Total infrastructure destroyed,House destroyed,House affected,Total livestock destroyed,Total - People Death,Male - People Death,Female - People Death,Unknown - People Death,Disabled - People Death,Total - People Missing,Male - People Missing,Female - People Missing,Unknown - People Missing,Disabled - People Missing,Total - People Injured,Male - People Injured,Female - People Injured,Unknown - People Injured,Disabled - People Injured
Yes,"Heavy Rainfall at Barekot- 2, Kuse Rural Municipality-7",,nepal_police,Heavy Rainfall,2017-07-09,Karnali,Jajarkot,Kuse,7,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0
Yes,"Landslide at Bungal-6, Surma Rural Municipality-1",,other,Landslide,2017-07-09,Sudurpashchim,Bajhang,Surma,1,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Rupani Rural Municipality-6,,other,Heavy Rainfall,2017-07-08,Madhesh,Saptari,Rupani,6,125000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Tribeni Nalagad-12, Kuse Rural Municipality-7",,nepal_police,Landslide,2017-07-07,Karnali,Jajarkot,Kuse,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Dharche-7, Dharche Rural Municipality-5",,nepal_police,Landslide,2017-07-07,Gandaki,Gorkha,Dharche,5,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Bagmati-3, Konjyosom Rural Municipality-4",,nepal_police,Landslide,2017-07-06,Bagmati,Lalitpur,Konjyosom,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,Heavy Rainfall at Rupani Rural Municipality-6,,other,Heavy Rainfall,2017-07-06,Madhesh,Saptari,Rupani,6,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Kamalbajar- 6, Kamalbazar Municipality-7",,other,Heavy Rainfall,2017-07-05,Sudurpashchim,Achham,Kamalbazar,7,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Mathagadhi Rural Municipality-1,,nepal_police,Landslide,2017-07-04,Lumbini,Palpa,Mathagadhi,1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Gulmidarawar, Resunga Municipality-14",,nepal_police,Landslide,2017-07-04,Lumbini,Gulmi,Resunga,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Gokulganga Rural Municipality-4,,nepal_police,Landslide,2017-07-03,Bagmati,Ramechhap,Gokulganga,4,800000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,Landslide at Machhapuchchhre Rural Municipality-2,,nepal_police,Landslide,2017-07-02,Gandaki,Kaski,Machhapuchchhre,2,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Machhapuchchhre Rural Municipality-2,,nepal_police,Landslide,2017-07-02,Gandaki,Kaski,Machhapuchchhre,2,,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Machhapuchchhre Rural Municipality-2,,other,Landslide,2017-07-02,Gandaki,Kaski,Machhapuchchhre,2,,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Machhapuchchhre Rural Municipality-2,,nepal_police,Landslide,2017-07-02,Gandaki,Kaski,Machhapuchchhre,2,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Bhirkot Municipality-8,,nepal_police,Flood,2017-07-02,Gandaki,Syangja,Bhirkot,8,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,2,0,0
Yes,Flood at Kamalamai Municipality-5,,nepal_police,Flood,2017-07-02,Bagmati,Sindhuli,Kamalamai,5,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Gaumukhi-3, Pyuthan Municipality-7",,nepal_police,Landslide,2017-07-02,Lumbini,Pyuthan,Pyuthan,7,,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Naubahini-2, Pyuthan Municipality-7",,nepal_police,Landslide,2017-07-02,Lumbini,Pyuthan,Pyuthan,7,,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
Yes,Flood at Kushma Municipality-10,,other,Flood,2017-07-02,Gandaki,Parbat,Kushma,10,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Rupani Rural Municipality-6,,nepal_police,Flood,2017-07-01,Madhesh,Saptari,Rupani,6,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Phedap Rural Municipality-3,,nepal_police,Landslide,2017-07-01,Koshi,Terhathum,Phedap,3,,0,0,1,1,0,0,3,1,2,0,0,0,0,0,0,0,3,2,1,0,0
Yes,"Landslide at Manhasila-1, Kushma Municipality-10",,nepal_police,Landslide,2017-07-01,Gandaki,Parbat,Kushma,10,,0,0,1,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Bhirkot Municipality-8,,nepal_police,Flood,2017-07-01,Gandaki,Syangja,Bhirkot,8,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Yes,Flood at Mugum Karmarong Rural Municipality-7,,nepal_police,Flood,2017-07-01,Karnali,Mugu,Mugum Karmarong,7,,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0
Yes,Flood at Machhapuchchhre Rural Municipality-2,,nepal_police,Flood,2017-07-01,Gandaki,Kaski,Machhapuchchhre,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Yes,Flood at Rupani Rural Municipality-6,,other,Flood,2017-07-01,Madhesh,Saptari,Rupani,6,600000,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Ichhakamana-6, Bharatpur Metropolitan City-14",,nepal_police,Landslide,2017-06-30,Bagmati,Chitwan,Bharatpur,14,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Barabise-7, Jugal Rural Municipality-2",,nepal_police,Landslide,2017-06-30,Bagmati,Sindhupalchok,Jugal,2,,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Phattanglung-1, Phaktanglung Rural Municipality-6",,other,Landslide,2017-06-30,Koshi,Taplejung,Phaktanglung,6,710000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Aadhikhola-6, Bhirkot Municipality-8",,other,Landslide,2017-06-29,Gandaki,Syangja,Bhirkot,8,150000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Bigu Rural Municipality-1,,nepal_police,Landslide,2017-06-28,Bagmati,Dolakha,Bigu,1,,0,0,3,3,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Netrawati Dabjong Rural Municipality-1,,nepal_police,Landslide,2017-06-28,Bagmati,Dhading,Netrawati Dabjong,1,450000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Tripurasundari-2, Jugal Rural Municipality-2",,other,Landslide,2017-06-28,Bagmati,Sindhupalchok,Jugal,2,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Bhotekoshi-2, Jugal Rural Municipality-2",,other,Landslide,2017-06-28,Bagmati,Sindhupalchok,Jugal,2,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Andhikhola-6, Bhirkot Municipality-8",,other,Heavy Rainfall,2017-06-28,Gandaki,Syangja,Bhirkot,8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Machhapuchchhre Rural Municipality-2,,other,Landslide,2017-06-27,Gandaki,Kaski,Machhapuchchhre,2,800000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Machhapuchchhre Rural Municipality-2,,nepal_police,Flood,2017-06-27,Gandaki,Kaski,Machhapuchchhre,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Bhotekoshi-3, Jugal Rural Municipality-2",,nepal_police,Landslide,2017-06-27,Bagmati,Sindhupalchok,Jugal,2,,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Netrawati Dabjong Rural Municipality-1,,other,Heavy Rainfall,2017-06-27,Bagmati,Dhading,Netrawati Dabjong,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0
Yes,"Landslide at Panchankhapan, Khandbari Municipality-7",,nepal_police,Landslide,2017-06-27,Koshi,Sankhuwasabha,Khandbari,7,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Khijidemba-3, Molung Rural Municipality-1",,nepal_police,Flood,2017-06-26,Koshi,Okhaldhunga,Molung,1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Kageshwori Manahora Municipality-9,,nepal_police,Flood,2017-06-24,Bagmati,Kathmandu,Kageshwori Manahora,9,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Gadhi-6, Makawanpurgadhi Rural Municipality-5",,nepal_police,Heavy Rainfall,2017-06-24,Bagmati,Makwanpur,Makawanpurgadhi,5,150000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Halesi Tuwachung Municipality-11,,nepal_police,Heavy Rainfall,2017-06-23,Koshi,Khotang,Halesi Tuwachung,11,150000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Dudhakausika-1, Khumbupasanglahmu Rural Municipality-3",,nepal_police,Flood,2017-06-22,Koshi,Solukhumbu,Khumbupasanglahmu,3,,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,1,1,0,0
Yes,"Landslide at Ichhakamana-6, Bharatpur Metropolitan City-14",,nepal_police,Landslide,2017-06-22,Bagmati,Chitwan,Bharatpur,14,,0,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0,1,1,0,0,0
Yes,"Landslide at Siringjanga-6, Phaktanglung Rural Municipality-6",,other,Landslide,2017-06-19,Koshi,Taplejung,Phaktanglung,6,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Ichhakamana-6, Bharatpur Metropolitan City-14",,nepal_police,Landslide,2017-06-18,Bagmati,Chitwan,Bharatpur,14,30000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Marsyangdi Rural Municipality-7,,other,Landslide,2017-06-17,Gandaki,Lamjung,Marsyangdi,7,400000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Rupani Rural Municipality-6,,nepal_police,Flood,2017-06-10,Madhesh,Saptari,Rupani,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,Flood at Rupani Rural Municipality-6,,nepal_police,Flood,2017-06-10,Madhesh,Saptari,Rupani,6,453000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Baithimai-3, Brindaban Municipality-6",,nepal_police,Heavy Rainfall,2017-06-06,Madhesh,Rautahat,Brindaban,6,250000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Shreejanga-7, Phaktanglung Rural Municipality-6",,nepal_police,Flood,2017-05-26,Koshi,Taplejung,Phaktanglung,6,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Kushma Municipality-10,,other,Landslide,2017-05-23,Gandaki,Parbat,Kushma,10,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,Landslide at Dhorpatan Municipality-4,,other,Landslide,2017-05-13,Gandaki,Baglung,Dhorpatan,4,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Siranchok-4, Dharche Rural Municipality-5",,nepal_police,Landslide,2017-05-06,Gandaki,Gorkha,Dharche,5,312000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Bhotekoshi-4, Jugal Rural Municipality-2",,nepal_police,Landslide,2017-05-05,Bagmati,Sindhupalchok,Jugal,2,6068000,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Namobuddha Municipality-7,,nepal_police,Landslide,2017-04-23,Bagmati,Kavrepalanchok,Namobuddha,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Sisne Rural Municipality-1,,nepal_police,Landslide,2017-04-22,Lumbini,Rukum East,Sisne,1,800000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Bhotekhola, Khandbari Municipality-7",,nepal_police,Flood,2017-04-20,Koshi,Sankhuwasabha,Khandbari,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Narharinath-1, Pachaljharana Rural Municipality-3",,nepal_police,Landslide,2017-04-20,Karnali,Kalikot,Pachaljharana,3,,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,1,0,1,0,0
Yes,Landslide at Konjyosom Rural Municipality-4,,nepal_police,Landslide,2017-04-19,Bagmati,Lalitpur,Konjyosom,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Yes,"Landslide at Ichhakamana-6, Bharatpur Metropolitan City-14",,nepal_police,Landslide,2017-04-14,Bagmati,Chitwan,Bharatpur,14,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Bharatpur Metropolitan City-14,,nepal_police,Landslide,2017-04-03,Bagmati,Chitwan,Bharatpur,14,,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0
Yes,Landslide at Bharatpur Metropolitan City-14,,nepal_police,Landslide,2017-04-02,Bagmati,Chitwan,Bharatpur,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,Landslide at Gokulganga Rural Municipality-4,,nepal_police,Landslide,2017-03-30,Bagmati,Ramechhap,Gokulganga,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
Yes,Landslide at Dhorpatan Municipality-4,,nepal_police,Landslide,2017-03-05,Gandaki,Baglung,Dhorpatan,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Bhaktapur Municipality-9,,nepal_police,Landslide,2017-01-29,Bagmati,Bhaktapur,Bhaktapur,9,200000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Loghekar Damodarkunda Rural Municipality-5,,other,Flood,2016-12-18,Gandaki,Mustang,Loghekar Damodarkunda,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Barhadashi Rural Municipality-7,,nepal_police,Flood,2016-10-12,Koshi,Jhapa,Barhadashi,7,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Illam Municipality-12,,nepal_police,Landslide,2016-10-11,Koshi,Ilam,Illam,12,,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,Landslide at Suryagadhi Rural Municipality-4,,nepal_police,Landslide,2016-10-06,Bagmati,Nuwakot,Suryagadhi,4,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Marsyangdi Rural Municipality-7,,other,Flood,2016-10-03,Gandaki,Lamjung,Marsyangdi,7,1500000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Kageshwori Manahora Municipality-9,,nepal_police,Landslide,2016-10-03,Bagmati,Kathmandu,Kageshwori Manahora,9,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Marsyangdi Rural Municipality-7,,nepal_police,Heavy Rainfall,2016-10-03,Gandaki,Lamjung,Marsyangdi,7,1500000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Raghuganga Rural Municipality-8,,nepal_police,Landslide,2016-10-03,Gandaki,Myagdi,Raghuganga,8,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Jugal Rural Municipality-2,,nepal_police,Landslide,2016-10-01,Bagmati,Sindhupalchok,Jugal,2,,0,0,1,1,0,0,3,2,1,0,0,0,0,0,0,0,3,1,2,0,0
Yes,Flood at Kamalamai Municipality-5,,nepal_police,Flood,2016-10-01,Bagmati,Sindhuli,Kamalamai,5,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Belbari Municipality-8,,nepal_police,Flood,2016-09-26,Koshi,Morang,Belbari,8,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Halesi Tuwachung Municipality-11,,nepal_police,Landslide,2016-09-26,Koshi,Khotang,Halesi Tuwachung,11,700000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Khumbupasanglahmu Rural Municipality-3,,nepal_police,Landslide,2016-09-25,Koshi,Solukhumbu,Khumbupasanglahmu,3,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Dhankuta Municipality-2,,nepal_police,Flood,2016-09-25,Koshi,Dhankuta,Dhankuta,2,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Khandbari Municipality-7,,nepal_police,Landslide,2016-09-24,Koshi,Sankhuwasabha,Khandbari,7,,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Rautamai Rural Municipality-7,,nepal_police,Landslide,2016-09-23,Koshi,Udayapur,Rautamai,7,200000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Buddhabhumi Municipality-8,,nepal_police,Flood,2016-09-23,Lumbini,Kapilbastu,Buddhabhumi,8,,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Dharche Rural Municipality-5,,other,Landslide,2016-09-22,Gandaki,Gorkha,Dharche,5,,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,17,10,7,0,0
Yes,Heavy Rainfall at Haripur Municipality-3,,other,Heavy Rainfall,2016-09-21,Madhesh,Sarlahi,Haripur,3,710000,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Dhanusadham Municipality-3,,nepal_police,Flood,2016-09-21,Madhesh,Dhanusa,Dhanusadham,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Rautamai Rural Municipality-7,,nepal_police,Flood,2016-09-21,Koshi,Udayapur,Rautamai,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Namobuddha Municipality-7,,nepal_police,Flood,2016-09-21,Bagmati,Kavrepalanchok,Namobuddha,7,820000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Brindaban Municipality-6,,nepal_police,Heavy Rainfall,2016-09-21,Madhesh,Rautahat,Brindaban,6,250000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Belbari Municipality-8,,nepal_police,Flood,2016-09-21,Koshi,Morang,Belbari,8,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Belbari Municipality-8,,nepal_police,Flood,2016-09-21,Koshi,Morang,Belbari,8,60000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Lebho-7, Belbari Municipality-8",,nepal_police,Flood,2016-09-21,Koshi,Morang,Belbari,8,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Dhankuta Municipality-2,,nepal_police,Landslide,2016-09-21,Koshi,Dhankuta,Dhankuta,2,,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0,0
Yes,"Landslide at Jalpachilaune-4, Rautamai Rural Municipality-7",,nepal_police,Landslide,2016-09-21,Koshi,Udayapur,Rautamai,7,500000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Haripur Municipality-3,,nepal_police,Heavy Rainfall,2016-09-21,Madhesh,Sarlahi,Haripur,3,32000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Khandbari Municipality-7,,nepal_police,Heavy Rainfall,2016-09-21,Koshi,Sankhuwasabha,Khandbari,7,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Yes,Heavy Rainfall at Halesi Tuwachung Municipality-11,,nepal_police,Heavy Rainfall,2016-09-21,Koshi,Khotang,Halesi Tuwachung,11,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Halesi Tuwachung Municipality-11,,nepal_police,Landslide,2016-09-21,Koshi,Khotang,Halesi Tuwachung,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Khandbari Municipality-7,,other,Landslide,2016-09-21,Koshi,Sankhuwasabha,Khandbari,7,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Resunga Municipality-14,,nepal_police,Landslide,2016-09-20,Lumbini,Gulmi,Resunga,14,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,2,3,0,0
Yes,Flood at Marsyangdi Rural Municipality-7,,nepal_police,Flood,2016-09-20,Gandaki,Lamjung,Marsyangdi,7,,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Bhojpur Municipality-11,,nepal_police,Landslide,2016-09-20,Koshi,Bhojpur,Bhojpur,11,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Bhojpur Municipality-11,,nepal_police,Landslide,2016-09-20,Koshi,Bhojpur,Bhojpur,11,2150000,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Bhojpur Municipality-11,,nepal_police,Landslide,2016-09-20,Koshi,Bhojpur,Bhojpur,11,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Rautamai Rural Municipality-7,,nepal_police,Landslide,2016-09-20,Koshi,Udayapur,Rautamai,7,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Dhorpatan Municipality-4,,nepal_police,Landslide,2016-09-19,Gandaki,Baglung,Dhorpatan,4,,0,0,1,1,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Rautamai Rural Municipality-7,,nepal_police,Heavy Rainfall,2016-09-19,Koshi,Udayapur,Rautamai,7,750000,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Sisne Rural Municipality-1,,nepal_police,Flood,2016-09-17,Lumbini,Rukum East,Sisne,1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Machhapuchchhre Rural Municipality-2,,nepal_police,Flood,2016-09-17,Gandaki,Kaski,Machhapuchchhre,2,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Raghuganga Rural Municipality-8,,nepal_police,Flood,2016-09-17,Gandaki,Myagdi,Raghuganga,8,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Bhojpur Municipality-11,,nepal_police,Heavy Rainfall,2016-09-16,Koshi,Bhojpur,Bhojpur,11,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Dharche Rural Municipality-5,,other,Landslide,2016-09-16,Gandaki,Gorkha,Dharche,5,150000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Phaktanglung Rural Municipality-6,,nepal_police,Landslide,2016-09-16,Koshi,Taplejung,Phaktanglung,6,300000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Kageshwori Manahora Municipality-9,,nepal_police,Landslide,2016-09-16,Bagmati,Kathmandu,Kageshwori Manahora,9,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Heavy Rainfall at Bhadasar-4, Golbazar Municipality-13",,other,Heavy Rainfall,2016-09-16,Madhesh,Siraha,Golbazar,13,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Molung Rural Municipality-1,,nepal_police,Landslide,2016-09-15,Koshi,Okhaldhunga,Molung,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0
Yes,Heavy Rainfall at Sharada Municipality-9,,nepal_police,Heavy Rainfall,2016-09-14,Karnali,Salyan,Sharada,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Haripur Municipality-3,,nepal_police,Heavy Rainfall,2016-09-13,Madhesh,Sarlahi,Haripur,3,200000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Haripur Municipality-3,,nepal_police,Heavy Rainfall,2016-09-13,Madhesh,Sarlahi,Haripur,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Jugal Rural Municipality-2,,nepal_police,Flood,2016-09-13,Bagmati,Sindhupalchok,Jugal,2,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Kuse Rural Municipality-7,,nepal_police,Landslide,2016-09-13,Karnali,Jajarkot,Kuse,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
